pathway,pathway_size,overlap,pval,odds_ratio,gene_list,fdr
WP_AUTOPHAGY,30,2,0.06093991605783126,5.2704930648040955,"PRKAB2, AKT1S1",0.8249281806207307
WP_INFLAMMATORY_RESPONSE_PATHWAY,30,2,0.06093991605783126,5.2704930648040955,"TNFRSF1B, CD80",0.8249281806207307
SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP,111,4,0.06260838571846854,2.7616882237976372,"EPHA3, MAP3K6, ARL6IP5, TMEM45A",0.8249281806207307
CHANDRAN_METASTASIS_DN,314,8,0.06262510747073212,1.934640514696833,"EPHA3, CCN2, RRAS, GLIS2, NEXN, DNALI1, THSD4, SYS1",0.8249281806207307
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,68,3,0.06336169896567065,3.4077317894456836,"MUC17, MUCL1, THSD4",0.8249281806207307
SENGUPTA_EBNA1_ANTICORRELATED,159,5,0.06363786829380559,2.3996686102584968,"ZC3H10, EML3, SIDT2, SPG7, PLEKHM1",0.8249281806207307
BROWNE_HCMV_INFECTION_12HR_UP,112,4,0.06427136754008135,2.73606937013121,"GPD2, RNF19B, PML, RXRB",0.8249281806207307
YAGI_AML_WITH_T_8_21_TRANSLOCATION,371,9,0.06428748645277989,1.8403586800433736,"SEC62, LEPROTL1, SMARCD2, CCND3, SPART, NTRK3, MED21, UBA7, ZNNT1",0.8249281806207307
BIOCARTA_IL1R_PATHWAY,31,2,0.0645807461547766,5.088663401856341,"IL1A, IL1RN",0.8249281806207307
BURTON_ADIPOGENESIS_1,31,2,0.0645807461547766,5.088663401856341,"CCN2, IER3",0.8249281806207307
