logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,gene_symbol
0.0011131099771492378,4.0673480742464765,0.18435237835726606,0.8541326745830226,1,-12.309586682309543,ENSG00000007402,CACNA2D2
0.002688877113792699,2.9315765245320002,0.27969258608803865,0.7803255901978934,1,-12.287244450672079,ENSG00000007516,BAIAP3
-0.0011055253060781732,5.479298758728951,-0.23186074667174048,0.8171482987960089,1,-12.299599739693843,ENSG00000007520,TSR3
-0.0035297535586733667,5.542800498826935,-0.7775484717671617,0.4387805096690559,1,-12.022236598931972,ENSG00000007541,PIGQ
-0.00763861048196469,4.172409334171217,-1.7402156476059223,0.08508156324941069,0.7106866512369249,-10.820577505479598,ENSG00000007545,CRAMP1
0.005160329807798737,5.840410822050206,0.9369793696538479,0.35116133142781336,1,-11.88519029510192,ENSG00000007866,TEAD3
0.0078044285447126565,4.2474976773494975,0.31039638502423317,0.7569441461583384,1,-12.278097915937908,ENSG00000007908,SELE
7.019870775244272e-5,4.516886418666855,0.01885322340482858,0.9849980061842079,1,-12.326576980211751,ENSG00000007923,DNAJC11
0.008335085085222314,5.4994657649757634,0.9241966482563412,0.35774151380815367,1,-11.897102475955524,ENSG00000007933,FMO3
-0.003082194399628722,5.797440972086108,-0.5378967212379665,0.5919148813725295,1,-12.18078063107705,ENSG00000007944,MYLIP
-0.001021651203468645,0.46832645237248977,-0.26353258258176077,0.7927147901476185,1,-12.29167676097626,ENSG00000007952,NOX1
-0.015143435810942006,1.032638414098338,-1.5952530693256368,0.113999925921602,0.7627293643655313,-11.057890596865652,ENSG00000007968,E2F2
0.009021767232156206,7.396486761168056,2.1329103952215394,0.03552741249298167,0.5437119220034156,-10.081694677030407,ENSG00000008018,PSMB1
-0.002947421441165053,4.133897301013606,-0.2878238037279738,0.7741128719768252,1,-12.284914686195307,ENSG00000008056,SYN1
-0.005380473138521929,4.5470501736620665,-0.9736817492793135,0.3327042455830782,1,-11.850095372471777,ENSG00000008083,JARID2
-0.006782028274093811,4.054660959567438,-0.9535587549456007,0.342743596416651,1,-11.869500811265983,ENSG00000008086,CDKL5
0.013146447914470791,1.9689965960166793,1.8332905119850502,0.06991241371838663,0.6732794094168116,-10.658017073149079,ENSG00000008118,CAMK1G
0.0019588109228074638,1.3990972925553335,0.471944518625132,0.6380560193876741,1,-12.214343115338824,ENSG00000008128,CDK11A
0.004112119851378996,6.124207903635096,1.0725521943824028,0.2862076852514625,0.9742223531953974,-11.74899150397818,ENSG00000008130,NADK
-0.007177611828687804,2.5838576061626006,-0.4698743646612249,0.6395289593925172,1,-12.21532599213376,ENSG00000008196,TFAP2B
-0.007292035459495122,0.15557666537344475,-1.0511219744248126,0.2958872534031585,0.983995319883218,-11.771716489019754,ENSG00000008197,TFAP2D
-0.003073679781137194,1.831119696208306,-0.5971531597342027,0.5518354592203711,1,-12.146910641875822,ENSG00000008226,DLEC1
0.004382182426134204,6.886613296919583,0.8491861048827951,0.3979271932711822,1,-11.96376214103137,ENSG00000008256,CYTH3
-0.027060447022274395,4.7541934298415445,-3.4139043560285214,9.453305904478496e-4,0.14503858969550137,-6.773919561317784,ENSG00000008277,ADAM22
-0.0047818167619269915,6.804738283992166,-1.1715579437099366,0.2443245543025356,0.9277458750127935,-11.638205347994802,ENSG00000008282,SYPL1
-0.003180397012800687,5.1504007825059714,-0.5768671261862145,0.5654030141158624,1,-12.158901152044987,ENSG00000008283,CYB561
