logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,levene_pval,ctrl_var,amd_var,var_ratio,levene_fdr,variance_direction,resid_var_pval,ctrl_resid_var,amd_resid_var,resid_var_fdr
-0.16511184112445895,4.996636206016296,-1.3363554359651533,0.18451676937833714,1,-8.397009467967697,ENSG00000001630,0.1350130243560115,0.13362439730192513,0.25231524090714985,1.8882423120460707,0.9232989030744088,Increased,0.14093920305377214,0.1260390622568612,0.24053263120141527,0.9547639610208074
0.08369681156537498,5.390809456646461,0.702818483212513,0.48382918855618384,1,-9.042001776403662,ENSG00000001631,0.6879100093878001,0.1291446654571205,0.14392237679820732,1.1144275784739512,0.9232989030744088,Increased,0.6269354866701862,0.12354472647798621,0.15889537249975969,0.9547639610208074
0.2073274618615077,3.219635921323405,1.7044914862926823,0.09144662945123627,0.9690377317013968,-7.844807844384697,ENSG00000002016,0.02317474910467502,0.11908050860605206,0.2795317797948176,2.347418423611023,0.732286132254105,Increased,0.020651445089209772,0.11717238359333228,0.28298781222450575,0.7169223806496603
-0.2266905641747402,0.6265054153523015,-2.4261195431904534,0.01708329382063196,0.5997387481192071,-6.403707034222039,ENSG00000002079,0.24736806244812248,0.07458280480148428,0.11303411091767006,1.5155518918674475,0.9232989030744088,Increased,0.24193417083371405,0.07449430722859046,0.11350449037877494,0.9547639610208074
0.02881153325282723,6.1006314551912695,0.23661165579639826,0.8134501948679141,1,-9.262577926908815,ENSG00000002330,0.5792718187371266,0.1312222370836296,0.1920780489643489,1.4637614266698953,0.9232989030744088,Increased,0.9596398810944293,0.12692427385949986,0.1885500553939216,0.9921135110491642
-0.31569280927626125,6.829634435317415,-1.4405831334593344,0.1528785573361802,1,-8.253647550380744,ENSG00000002549,0.2529446768322471,0.39882263574873494,0.7430749081477938,1.8631713487193933,0.9232989030744088,Increased,0.22660660156116375,0.39743645416780415,0.7473593585697315,0.9547639610208074
0.12416802091475627,7.938756833989833,1.0214452815040327,0.30954956977023984,1,-8.766684729831066,ENSG00000002586,0.6671618737836349,0.131496411542004,0.1739649871094242,1.3229637605270652,0.9232989030744088,Increased,0.6002085353584661,0.1283015728914451,0.16986756816325563,0.9547639610208074
0.1540953431680395,2.928839743892825,0.9148398392196622,0.3625132878904427,1,-8.869947556889832,ENSG00000002587,0.5829011305669125,0.25921793294183126,0.19825336371584676,0.7648134581812863,0.9232989030744088,Decreased,0.5562989820267198,0.25951207001748255,0.194396755846864,0.9547639610208074
0.06043425978184199,0.3823555113785985,0.4782474040443205,0.6335355239436476,1,-9.175465347483614,ENSG00000002726,0.9996666676180495,0.14741067633890467,0.10098665935487477,0.6850701853012416,0.9998835526886948,Decreased,0.9962258691765171,0.14659094659944635,0.1040830136577128,0.9996083450305967
0.11872774095911336,0.3326897178224613,1.6566078715287391,0.10078589653580636,0.9917332219123346,-7.92382044712571,ENSG00000002745,0.20025788392693175,0.049233491434735294,0.015581627653995666,0.3164843117951714,0.9232989030744088,Decreased,0.2273779265421254,0.0487948833937202,0.017080655215385817,0.9547639610208074
0.5066948431096012,1.7145550643484297,2.317048424153303,0.02257505556151046,0.6637271252381154,-6.650844992210246,ENSG00000002746,0.7964926693100227,0.44218801506883676,0.4432025089737812,1.0022942591621045,0.9426112655838238,Increased,0.8302076357654854,0.42513307307895537,0.45075941043702833,0.9607227195476896
-0.02163671878177191,4.57208042162221,-0.24341085938965515,0.8081941264134077,1,-9.260930551263538,ENSG00000002822,0.8901129398064135,0.07242469469709614,0.09402854587246359,1.2982939902711617,0.9727373045465645,Increased,0.8531712618473508,0.06979483305845818,0.07890346404603978,0.9658118014837979
0.18103315307914938,7.053451116415743,1.4028875190652301,0.16379946868307307,1,-8.306690687393624,ENSG00000002834,0.5775993028070405,0.14740032856040894,0.21176830766954335,1.4366881657441797,0.9232989030744088,Increased,0.7321698114518354,0.14165600361358036,0.22070005586443078,0.9547639610208074
0.032442715995530225,5.0330994231904524,0.49247533014558215,0.6234809897027731,1,-9.168506700206951,ENSG00000002919,0.17515036892766053,0.03639112094430113,0.06388888228372303,1.7556173216403235,0.9232989030744088,Increased,0.23349801221074754,0.03650158203789852,0.06166362332074626,0.9547639610208074
0.013768027693485636,8.033789357870809,0.10511677587743247,0.9164972377458123,1,-9.285264522639165,ENSG00000002933,0.09913638551862826,0.14442178467767502,0.2508119550905392,1.7366628978468106,0.9232989030744088,Increased,0.07667099556949568,0.1426820057455097,0.2598667951521397,0.9547639610208074
-0.03313492290731536,5.815730876242315,-0.20850094074133801,0.8352690563307507,1,-9.268894035417539,ENSG00000003056,0.7352555304002723,0.24649968040441295,0.14898661990355644,0.6044089779715967,0.9232989030744088,Decreased,0.8648527978163789,0.23274826868398543,0.1555999733394186,0.9678698691160427
0.1410791552143468,4.098543588211913,0.9275598278205908,0.3559067469819043,1,-8.858213014706934,ENSG00000003096,0.0739056979097067,0.18804560334335296,0.4393893743353782,2.336610729117107,0.9232989030744088,Increased,0.023752435870016877,0.18159693426928522,0.458510882800864,0.749861557291978
0.20660804096048901,4.945504579465948,0.6293227966577434,0.5305969184283104,1,-9.091225983568359,ENSG00000003137,0.7679590571084387,0.9940600325200051,1.045144900122895,1.0513901232638703,0.9320530789226108,Increased,0.6720378820630717,0.9459080928189997,1.1379698213410823,0.9547639610208074
-0.012194042781485346,2.6813499201730377,-0.10391712951621675,0.9174467340176738,1,-9.285391156281536,ENSG00000003147,0.9726499459752376,0.1228334060197956,0.13037254399060885,1.0613769349487734,0.9940666456088743,Increased,0.9407931601562274,0.12317541915413137,0.12205103621158775,0.9874846686401801
