logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,levene_pval,ctrl_var,amd_var,var_ratio,levene_fdr,variance_direction,resid_var_pval,ctrl_resid_var,amd_resid_var,resid_var_fdr,hgnc_symbol,description,gene_symbol
0.11434592826648662,7.54007088316636,0.7583762262440636,0.45003935076091806,1,-9.001223789883054,ENSG00000004399,0.7805120806431354,0.20887114181073957,0.25662234351268826,1.2286156014085303,0.9368753623539634,Increased,0.8149187557927717,0.19585205890704985,0.27664937508320303,0.9565026462939608,PLXND1,plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107],PLXND1
-0.0986279749429044,5.730357221971619,-1.2524143457599064,0.21338895002603153,1,-8.504916831932475,ENSG00000004455,0.6367140780641363,0.05415038585341221,0.07764725340036316,1.4339187464066856,0.9232989030744088,Increased,0.7315735899459559,0.05409641999181609,0.06878145641172737,0.9547639610208074,AK2,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362],AK2
-0.2261727731515912,4.127984390441702,-0.901037146073298,0.3697697857626131,1,-8.882500686975494,ENSG00000004468,0.6099499327668072,0.5939311361687822,0.7220880211364775,1.215777347175946,0.9232989030744088,Increased,0.32699409302299787,0.548883762861805,0.7060768831936921,0.9547639610208074,CD38,CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667],CD38
0.3155803018353002,5.991914300767132,1.771859214161649,0.07951503011084086,0.9385234212132086,-7.730056879003586,ENSG00000004478,0.830321260144448,0.2909942276144784,0.2177768881569516,0.7483890314328563,0.955171941690272,Decreased,0.7954687922553658,0.2896032394255182,0.22297045449976513,0.9552069599543672,FKBP4,FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720],FKBP4
0.04169123477489025,5.844604553404126,0.7856051707053849,0.4339874252587472,1,-8.980119273285156,ENSG00000004487,0.7597359081867393,0.02408729174835729,0.03829058244468652,1.5896590967848372,0.929892869941726,Increased,0.6648238644452862,0.02382065199477407,0.03869113285198646,0.9547639610208074,KDM1A,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],KDM1A
0.1437243968765533,6.552490729594703,1.234254810540134,0.22004910999121752,1,-8.527369906884159,ENSG00000004534,0.7029153971525304,0.1226636762726271,0.12287591460340284,1.0017302459638011,0.9232989030744088,Increased,0.6921855394502838,0.1212155844712844,0.12104541669762012,0.9547639610208074,RBM6,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],RBM6
0.3289442882616838,3.767186444257972,1.8587524816414485,0.0660525610358121,0.8949561732535248,-7.5758971326482225,ENSG00000004660,0.6457371937691054,0.303401813118857,0.42340336747850654,1.3955202281953378,0.9232989030744088,Increased,0.5841444216505747,0.2717704515243684,0.36163762055883353,0.9547639610208074,CAMKK1,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469],CAMKK1
0.01221962071423786,4.715916308083682,0.06453896569736425,0.9486720831813796,1,-9.288741092313646,ENSG00000004700,0.7991157098673485,0.34071200277048386,0.21337030621436892,0.6262482814792498,0.943740176961806,Decreased,0.9298708097911844,0.32897957610865886,0.234777221546676,0.9853171109603628,RECQL,RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948],RECQL
0.2184006847363888,4.436081100339553,1.721600388101593,0.08828594361468975,0.9621401209930948,-7.816061797782757,ENSG00000004766,0.14027225987187322,0.1266147101805036,0.33784509478009167,2.668292604377921,0.9232989030744088,Increased,0.13097304427438797,0.12353998198786396,0.3469284363891365,0.9547639610208074,VPS50,VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956],VPS50
0.5526136607793984,6.855493505933555,2.4926600698508743,0.01434989429405491,0.5644334394370846,-6.247987295380596,ENSG00000004776,7.987953730835632e-4,0.3360744711889038,1.584356440986237,4.714301670642777,0.21033986051675144,Increased,0.00176489282241517,0.33000261211544774,1.5326817074424308,0.21214884180560648,HSPB6,heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511],HSPB6
