ensembl_gene_id,gene_name,RPE1_baseline,K562_Ess_baseline,K562_GWPS_baseline
ENSG00000060982,BCAT1,1.4647897,2.1799371,2.0337074
ENSG00000061273,HDAC7,0.3866673,0.35376236,0.3204933
ENSG00000061676,NCKAP1,1.2358078,0.61789006,0.47764596
ENSG00000061794,MRPS35,1.5727525,1.6275481,1.3361515
ENSG00000061936,SFSWAP,0.6093629,1.1152582,0.8521849
ENSG00000061987,MON2,0.26628515,0.28912455,0.22511497
ENSG00000062194,GPBP1,0.8199052,1.7229059,1.2674029
ENSG00000062485,CS,0.61089617,1.0547906,0.780498
ENSG00000062582,MRPS24,2.977116,3.9267306,2.8395343
ENSG00000062650,WAPL,1.3699971,0.9772251,0.72191817
ENSG00000062716,VMP1,2.2673228,1.0658317,0.7560066
ENSG00000062725,APPBP2,0.38601354,0.25348553,0.19662118
ENSG00000062822,POLD1,0.21160248,0.67156446,0.526818
ENSG00000063046,EIF4B,4.0081215,5.8543377,5.442863
ENSG00000063177,RPL18,31.595413,45.095657,38.422894
ENSG00000063180,CA11,,,0.10821829
ENSG00000063241,ISOC2,0.93346506,2.2784247,1.6810049
ENSG00000063244,U2AF2,0.5697235,0.90054286,0.64162433
ENSG00000063245,EPN1,1.0072157,0.97775644,0.7853445
ENSG00000063322,MED29,0.4028967,0.30143496,0.24470493
ENSG00000063854,HAGH,0.75041443,0.35640743,0.36074543
ENSG00000063978,RNF4,0.48197702,0.38893014,0.28434682
ENSG00000064012,CASP8,,0.25339863,0.21867101
ENSG00000064102,INTS13,0.7459041,0.73484546,0.54264647
ENSG00000064115,TM7SF3,1.1028504,0.32831392,0.27789086
ENSG00000064199,SPA17,0.4166933,0.1759199,0.15946193
ENSG00000064201,TSPAN32,,0.09497789,0.11156864
ENSG00000064313,TAF2,0.30014938,0.47168162,0.34519568
ENSG00000064393,HIPK2,1.3066199,0.9179977,0.5932914
ENSG00000064419,TNPO3,0.50035316,1.223693,0.835966
ENSG00000064490,RFXANK,0.5399248,1.0388635,0.828697
ENSG00000064545,TMEM161A,0.22174065,0.51904863,0.44133353
ENSG00000064601,CTSA,1.0568948,0.45508432,0.36197594
ENSG00000064607,SUGP2,0.5578302,1.1132822,0.92337346
ENSG00000064651,SLC12A2,0.2641124,0.34973612,0.23602407
ENSG00000064666,CNN2,1.7859893,0.48193833,0.5293972
ENSG00000064687,ABCA7,,0.13253047,0.11605357
ENSG00000064703,DDX20,0.24026123,0.4465719,0.34389398
ENSG00000064726,BTBD1,0.45119658,0.6664651,0.5294353
ENSG00000064763,FAR2,0.20280455,0.2030959,0.16326898
ENSG00000064886,CHI3L2,,1.5247188,1.1335704
ENSG00000064932,SBNO2,,0.15679882,0.13491717
ENSG00000064933,PMS1,0.3224764,0.5149044,0.38218015
ENSG00000064961,HMG20B,0.8286392,0.4665776,0.51423943
ENSG00000064995,TAF11,0.41402727,1.7331841,1.2373782
ENSG00000064999,ANKS1A,0.115756035,0.28345865,0.21615633
ENSG00000065000,AP3D1,1.1456184,1.2792938,0.95548636
ENSG00000065029,ZNF76,,0.117238164,0.112055145
ENSG00000065054,SLC9A3R2,1.1847775,0.23036985,0.2530684
ENSG00000065057,NTHL1,0.5701353,0.92410946,0.6427886
ENSG00000065060,UHRF1BP1,0.121000804,0.4674075,0.45222163
ENSG00000065135,GNAI3,1.5935578,1.5695697,1.2025013
ENSG00000065150,IPO5,2.3475497,4.630371,3.2387087
ENSG00000065154,OAT,1.4662625,0.73471636,0.5808383
ENSG00000065183,WDR3,0.44938374,0.88416815,0.6534921
ENSG00000065243,PKN2,0.9023842,0.48107865,0.42618743
ENSG00000065268,WDR18,0.7570752,1.6372494,1.3705881
ENSG00000065308,TRAM2,1.3666604,0.27383655,0.22253254
ENSG00000065328,MCM10,0.43160316,1.0268958,0.7111802
ENSG00000065427,KARS,0.9524004,1.6236358,1.2083513
ENSG00000065457,ADAT1,0.24179459,0.21959274,0.17086218
ENSG00000065491,TBC1D22B,,0.13102104,0.10792902
ENSG00000065518,NDUFB4,2.555801,2.447712,2.0543087
ENSG00000065526,SPEN,0.9353646,1.8934599,1.3770329
ENSG00000065548,ZC3H15,2.4540932,3.51526,2.5537457
ENSG00000065559,MAP2K4,0.31933504,0.24287772,0.17688173
ENSG00000065600,PACC1,0.11652878,0.19145013,0.16348438
ENSG00000065613,SLK,1.6035105,0.7800869,0.7022147
ENSG00000065615,CYB5R4,0.15815325,0.4226969,0.33481598
ENSG00000065675,PRKCQ,,0.19329302,0.1717594
ENSG00000065802,ASB1,0.47582892,0.33468306,0.23253356
ENSG00000065833,ME1,0.34300384,0.2804551,0.15424791
ENSG00000065882,TBC1D1,0.78877366,0.31281298,0.2804297
ENSG00000065883,CDK13,0.6943437,0.7670915,0.5910456
ENSG00000065911,MTHFD2,0.90019065,2.1419015,2.1306257
ENSG00000065978,YBX1,22.78219,60.38904,42.25815
ENSG00000065989,PDE4A,,0.3335913,0.24690813
ENSG00000066027,PPP2R5A,0.19556189,0.5843062,0.46481082
ENSG00000066044,ELAVL1,1.0808471,1.6750073,1.2132899
ENSG00000066084,DIP2B,0.19044675,0.3283142,0.25429347
ENSG00000066117,SMARCD1,0.57671326,1.0517913,0.78246397
ENSG00000066135,KDM4A,0.19514017,0.2430113,0.2567939
ENSG00000066136,NFYC,0.3723084,0.8402376,0.65287846
ENSG00000066279,ASPM,3.4702384,2.4817526,2.0600445
ENSG00000066322,ELOVL1,1.2254001,0.5782929,0.44984508
ENSG00000066336,SPI1,,0.35651475,0.39057067
ENSG00000066379,ZNRD1,0.29939047,1.6595716,1.2503167
ENSG00000066422,ZBTB11,0.20965454,0.85935974,0.5877755
ENSG00000066427,ATXN3,0.21931967,0.1568062,0.15258458
ENSG00000066455,GOLGA5,0.41474834,0.14655447,0.13408796
ENSG00000066557,LRRC40,0.25693268,0.3679992,0.27893448
ENSG00000066583,ISOC1,0.14044334,0.84311724,0.5805411
ENSG00000066651,TRMT11,0.36645696,0.55717283,0.42557293
ENSG00000066654,THUMPD1,0.6016821,1.5544922,1.1267345
ENSG00000066697,MSANTD3,1.5027145,0.347285,0.27104947
ENSG00000066777,ARFGEF1,0.6111204,0.5983378,0.5155457
ENSG00000066855,MTFR1,0.27254567,0.34452194,0.29546234
ENSG00000066926,FECH,0.15970176,0.15894994,0.12996405
ENSG00000066933,MYO9A,0.360818,0.3077211,0.24195218
ENSG00000067057,PFKP,2.6434252,0.32926783,0.33024132
ENSG00000067064,IDI1,0.3152517,1.4309747,1.0845411
ENSG00000067066,SP100,1.6495053,0.2063368,0.22539686
ENSG00000067082,KLF6,1.0259627,0.30368662,0.23628023
ENSG00000067167,TRAM1,1.7023546,0.8065582,0.6514782
ENSG00000067182,TNFRSF1A,2.136962,0.3535557,0.3017919
ENSG00000067208,EVI5,1.0127479,0.44324976,0.34732485
ENSG00000067225,PKM,20.003115,5.375192,4.4780297
ENSG00000067248,DHX29,1.3026583,1.296341,1.0013235
ENSG00000067334,DNTTIP2,1.3125294,1.5257943,1.191215
ENSG00000067365,METTL22,0.20994535,0.20408407,0.15143095
ENSG00000067369,TP53BP1,0.65071803,0.3378153,0.2796951
ENSG00000067533,RRP15,0.55175084,1.2248405,0.81076264
ENSG00000067560,RHOA,5.4514127,4.4755335,3.4810014
ENSG00000067596,DHX8,0.27243197,0.31627473,0.27558306
ENSG00000067704,IARS2,1.1403098,1.7395443,1.2991177
ENSG00000067829,IDH3G,0.77365565,0.42357737,0.3808
ENSG00000067836,ROGDI,0.20873827,0.12893377,0.13927239
ENSG00000067900,ROCK1,1.6502495,0.9420468,0.8058251
ENSG00000067955,CBFB,0.39219958,0.65652674,0.47510487
ENSG00000068001,HYAL2,0.53994334,0.45046422,0.37320584
ENSG00000068028,RASSF1,0.1853713,0.42748696,0.3658187
ENSG00000068079,IFI35,0.1627775,0.14578205,0.14198294
ENSG00000068097,HEATR6,0.15864322,0.15756737,0.13623075
ENSG00000068120,COASY,0.39801434,0.56879497,0.5015713
ENSG00000068137,PLEKHH3,0.11808586,0.16289853,0.16082256
ENSG00000068305,MEF2A,0.6826717,0.34088033,0.30232376
ENSG00000068308,OTUD5,0.38082224,0.4147879,0.33897325
ENSG00000068366,ACSL4,1.2150246,0.2877979,0.26541385
ENSG00000068394,GPKOW,0.18777789,0.15266441,0.1338658
ENSG00000068400,GRIPAP1,0.26859432,0.26482624,0.22098449
ENSG00000068438,FTSJ1,0.46723336,0.18157586,0.12646574
ENSG00000068489,PRR11,1.0338411,0.5283309,0.4237393
ENSG00000068650,ATP11A,0.1134774,0.5738083,0.47572982
ENSG00000068654,POLR1A,0.2385858,0.5856429,0.42153805
ENSG00000068697,LAPTM4A,2.5704043,0.6355381,0.5374536
ENSG00000068745,IP6K2,0.54441714,0.6164981,0.5319927
ENSG00000068784,SRBD1,0.27489126,0.29009983,0.25310746
ENSG00000068796,KIF2A,1.1373273,3.0038285,2.5230095
ENSG00000068831,RASGRP2,,0.123821154,0.13181862
ENSG00000068878,PSME4,0.76157606,1.2729933,0.8733575
ENSG00000068885,IFT80,0.23027581,0.14791608,0.13046491
ENSG00000068903,SIRT2,0.21262458,0.22312371,0.19768012
ENSG00000068912,ERLEC1,1.1377541,0.45130688,0.40044802
ENSG00000069011,PITX1,,3.1536393,2.428726
ENSG00000069020,MAST4,0.35526946,0.12666725,0.12800406
ENSG00000069248,NUP133,0.2960332,0.8228631,0.6062331
ENSG00000069275,NUCKS1,5.525242,7.2529244,5.932858
ENSG00000069329,VPS35,1.8972846,2.262679,1.7660993
ENSG00000069345,DNAJA2,1.3845619,2.2550156,1.7101969
ENSG00000069482,GAL,,3.3684611,2.2896059
ENSG00000069509,FUNDC1,0.3017266,0.7013246,0.5012297
ENSG00000069702,TGFBR3,,0.18773487,0.123709485
ENSG00000069849,ATP1B3,2.4800997,3.8627393,2.6796076
ENSG00000069956,MAPK6,0.5848021,0.64467984,0.42320824
ENSG00000069974,RAB27A,0.4769308,0.74532163,0.63438797
ENSG00000069998,HDHD5,0.40891933,0.19277361,0.14272586
ENSG00000070010,UFD1,1.7387917,5.887818,4.154205
ENSG00000070018,LRP6,0.4462798,0.3223506,0.2346783
ENSG00000070047,PHRF1,0.37542358,0.32574603,0.21189748
ENSG00000070061,ELP1,0.2320608,0.37401137,0.24178717
ENSG00000070081,NUCB2,1.3022068,0.38018999,0.34714913
ENSG00000070366,SMG6,0.319754,0.24164368,0.19119188
ENSG00000070367,EXOC5,0.8194308,0.56153625,0.4160166
ENSG00000070413,DGCR2,0.11855916,0.45295694,0.37999818
ENSG00000070423,RNF126,0.7167747,1.6488079,1.3726461
ENSG00000070444,MNT,0.1403026,0.17864902,0.15957221
ENSG00000070476,ZXDC,0.11338567,0.17867768,0.15096876
ENSG00000070495,JMJD6,0.27324736,0.42884326,0.25964215
ENSG00000070501,POLB,0.2598656,0.22022583,0.16944541
ENSG00000070526,ST6GALNAC1,,0.97152084,1.0687065
ENSG00000070610,GBA2,0.13457711,0.16442642,0.13104291
ENSG00000070614,NDST1,0.3727847,0.29126385,0.17655319
ENSG00000070718,AP3M2,0.31616825,0.26403776,0.19101574
ENSG00000070756,PABPC1,10.063827,13.034823,11.504596
ENSG00000070761,CFAP20,0.45006996,0.73201764,0.5594053
ENSG00000070770,CSNK2A2,0.73356795,2.1612246,1.692564
ENSG00000070785,EIF2B3,0.3922391,1.5862073,1.0959803
ENSG00000070814,TCOF1,0.6340216,1.6189104,1.1356654
ENSG00000070831,CDC42,4.026861,3.0905685,2.5368862
ENSG00000070882,OSBPL3,0.3050151,0.20941737,0.16108452
ENSG00000070950,RAD18,0.5850225,0.68139595,0.5158004
ENSG00000070961,ATP2B1,1.1053125,1.3390423,0.9722577
ENSG00000071054,MAP4K4,2.416909,1.4058459,1.0843703
ENSG00000071082,RPL31,6.862566,5.719764,5.442634
ENSG00000071127,WDR1,2.8285892,0.8499153,0.6255981
ENSG00000071189,SNX13,0.31551537,0.2582373,0.21758686
ENSG00000071243,ING3,0.1899284,0.611065,0.43348035
ENSG00000071462,BUD23,1.2499563,1.4690835,1.1104132
ENSG00000071537,SEL1L,0.71104854,0.26139402,0.2295462
ENSG00000071539,TRIP13,0.39286947,0.5186089,0.3742306
ENSG00000071553,ATP6AP1,0.56566083,0.4139155,0.3673099
ENSG00000071564,TCF3,0.43469012,1.22145,0.89320666
ENSG00000071575,TRIB2,,0.8985155,0.6454319
ENSG00000071626,DAZAP1,1.0458409,2.4124923,1.8239977
ENSG00000071655,MBD3,0.609583,0.86706704,0.6572776
ENSG00000071794,HLTF,0.9766465,1.6176199,1.4171638
ENSG00000071859,FAM50A,1.448489,0.56387365,0.45416787
ENSG00000071889,FAM3A,0.31842718,0.19830897,0.1817739
ENSG00000071894,CPSF1,0.16091487,0.36299914,0.31732723
ENSG00000071967,CYBRD1,0.42856786,0.13070253,0.12278942
ENSG00000071994,PDCD2,1.3327761,2.0604613,1.6102492
ENSG00000072042,RDH11,0.7527823,0.44466177,0.42054713
ENSG00000072062,PRKACA,0.3801733,0.25717804,0.20681506
ENSG00000072071,ADGRL1,,0.25106555,0.20303789
ENSG00000072110,ACTN1,4.7259326,0.6538033,0.49951935
ENSG00000072134,EPN2,0.30098602,0.18073232,0.16233118
ENSG00000072135,PTPN18,,0.22168885,0.20674734
ENSG00000072182,ASIC4,,0.44207457,0.34912685
ENSG00000072274,TFRC,1.0773845,4.992386,3.9032247
ENSG00000072310,SREBF1,0.14348023,0.30472466,0.31200337
ENSG00000072364,AFF4,1.2776822,0.545906,0.4166407
ENSG00000072401,UBE2D1,0.25846747,0.29313898,0.22729735
ENSG00000072415,MPP5,0.39455906,0.20988415,0.16704625
ENSG00000072501,SMC1A,1.5024426,2.7852643,2.1239305
ENSG00000072506,HSD17B10,1.0110983,2.2145097,1.5807327
ENSG00000072518,MARK2,0.31984627,0.6263666,0.47892648
ENSG00000072571,HMMR,1.5916764,1.4798129,1.2563162
ENSG00000072609,CHFR,0.12193417,0.3426329,0.2831119
ENSG00000072736,NFATC3,0.09997482,0.46229404,0.3224223
ENSG00000072756,TRNT1,0.30656013,0.9122374,0.6554112
ENSG00000072778,ACADVL,1.483618,0.6555458,0.6246857
ENSG00000072803,FBXW11,0.45638296,0.23115672,0.18833138
ENSG00000072849,DERL2,0.9164176,0.42974132,0.28756252
ENSG00000072864,NDE1,0.25494486,0.17295477,0.14534575
ENSG00000072958,AP1M1,0.55202955,0.2958228,0.23981868
ENSG00000073050,XRCC1,0.32015345,0.36058113,0.30436805
ENSG00000073060,SCARB1,0.16270228,0.51850694,0.46850175
ENSG00000073111,MCM2,0.31490913,0.95652485,0.7116657
ENSG00000073169,SELENOO,0.19008128,0.21031578,0.18660915
ENSG00000073417,PDE8A,0.2003009,0.18228659,0.14681667
ENSG00000073536,NLE1,0.16008872,0.39527673,0.3095176
ENSG00000073578,SDHA,0.84148645,1.3376784,1.1157142
ENSG00000073584,SMARCE1,2.007981,2.1662767,1.7148442
ENSG00000073614,KDM5A,1.5531597,0.7487937,0.6024777
ENSG00000073712,FERMT2,1.0876205,0.20126401,0.2098343
ENSG00000073792,IGF2BP2,0.79766023,0.8233535,0.63784176
ENSG00000073849,ST6GAL1,,0.2142317,0.22715564
ENSG00000073921,PICALM,1.3388851,2.049947,1.5418075
ENSG00000073969,NSF,0.42655712,0.4959789,0.38836747
ENSG00000074054,CLASP1,0.21500978,0.29070586,0.23678602
ENSG00000074071,MRPS34,3.2000856,5.632718,3.8346379
ENSG00000074201,CLNS1A,1.2867504,2.6417737,2.160289
ENSG00000074266,EED,0.23357974,0.86342955,0.546626
ENSG00000074319,TSG101,0.76681924,0.49194023,0.45205113
ENSG00000074356,NCBP3,0.64986634,0.50248563,0.37854782
ENSG00000074370,ATP2A3,,0.17561795,0.25807786
ENSG00000074582,BCS1L,0.2666345,0.50226045,0.31256488
ENSG00000074603,DPP8,0.52666587,0.5236538,0.4422077
ENSG00000074695,LMAN1,2.9611592,0.9880943,0.77579063
ENSG00000074696,HACD3,1.6361078,2.1064222,1.6269882
ENSG00000074755,ZZEF1,0.16938438,0.17955485,0.12520523
ENSG00000074800,ENO1,25.869608,18.345251,15.149189
ENSG00000074842,MYDGF,4.600376,1.9592831,1.4857856
ENSG00000074935,TUBE1,0.10894763,0.26088178,0.22094859
ENSG00000075089,ACTR6,0.33743772,0.50721675,0.38388765
ENSG00000075131,TIPIN,0.37570387,0.7112078,0.47401112
ENSG00000075142,SRI,2.7488103,1.2562575,1.0129563
ENSG00000075151,EIF4G3,1.1190283,0.8497803,0.69833094
ENSG00000075188,NUP37,0.6028579,1.0396932,0.75769734
ENSG00000075218,GTSE1,1.0226635,0.78817934,0.60468775
ENSG00000075239,ACAT1,0.88605815,1.1701013,1.0052221
ENSG00000075292,ZNF638,1.206002,1.6302508,1.3364189
ENSG00000075407,ZNF37A,0.5494486,0.6732773,0.5291031
ENSG00000075413,MARK3,0.75823116,0.7353416,0.57705677
ENSG00000075415,SLC25A3,9.816338,11.071811,9.313722
ENSG00000075420,FNDC3B,1.4218651,0.113891095,0.102070875
ENSG00000075539,FRYL,0.6447988,0.49464583,0.3872592
ENSG00000075568,TMEM131,0.7682439,0.49004966,0.39563242
ENSG00000075618,FSCN1,1.3097717,1.9498556,1.5643239
ENSG00000075624,ACTB,53.140644,31.607828,23.168283
ENSG00000075702,WDR62,0.141999,0.28026184,0.17229404
ENSG00000075711,DLG1,4.279378,0.57977706,0.4744487
ENSG00000075785,RAB7A,1.8978533,1.8800493,1.412944
ENSG00000075790,BCAP29,1.4167422,1.1274328,0.86636937
ENSG00000075856,SART3,0.37241003,0.87476504,0.65732324
ENSG00000075914,EXOSC7,0.5940669,1.9221078,1.4320298
ENSG00000075945,KIFAP3,0.18895456,0.45221135,0.4236185
ENSG00000075975,MKRN2,0.30814576,0.4493467,0.3368268
ENSG00000076003,MCM6,0.657999,1.6677173,1.263011
ENSG00000076043,REXO2,2.969107,1.8822665,1.2963428
ENSG00000076053,RBM7,0.31621212,0.47065154,0.32159215
ENSG00000076108,BAZ2A,0.38371184,0.9672197,0.7723361
ENSG00000076201,PTPN23,0.20030117,0.2409331,0.19710301
ENSG00000076242,MLH1,0.346704,0.55390805,0.4681327
ENSG00000076248,UNG,0.2722051,0.69007677,0.5070785
ENSG00000076321,KLHL20,0.14646651,0.19752964,0.15731125
ENSG00000076382,SPAG5,0.3646667,0.40185294,0.30683118
ENSG00000076513,ANKRD13A,0.5847662,0.35760424,0.29566258
ENSG00000076604,TRAF4,0.29143476,0.5555521,0.42181417
ENSG00000076650,GPATCH1,0.12600997,0.2338226,0.17600302
ENSG00000076662,ICAM3,0.22200441,0.28270683,0.22863717
ENSG00000076685,NT5C2,0.38906845,0.16424772,0.12843286
ENSG00000076706,MCAM,,0.27618307,0.21940328
ENSG00000076924,XAB2,0.18236168,0.2945821,0.22936386
ENSG00000076928,ARHGEF1,0.4157106,0.5889929,0.50367665
ENSG00000076944,STXBP2,,0.33890337,0.34925452
ENSG00000076984,MAP2K7,0.3549002,0.64716405,0.49187878
ENSG00000077044,DGKD,0.15587945,0.3085719,0.2520992
ENSG00000077097,TOP2B,1.4295945,2.947218,2.4910762
ENSG00000077147,TM9SF3,3.3619256,1.4177324,1.0935029
ENSG00000077152,UBE2T,1.587413,1.631338,1.2898709
ENSG00000077157,PPP1R12B,,0.23033111,0.17502917
ENSG00000077232,DNAJC10,1.3964595,0.7898511,0.5779973
ENSG00000077235,GTF3C1,0.61003274,0.6345912,0.4939726
ENSG00000077254,USP33,0.6738853,0.80358195,0.68930745
ENSG00000077312,SNRPA,1.0753489,1.7707175,1.5272044
ENSG00000077348,EXOSC5,0.34115323,0.8689959,0.69850004
ENSG00000077380,DYNC1I2,1.6231546,0.9657423,0.76904905
ENSG00000077454,LRCH4,0.10414577,0.12842527,0.11561336
ENSG00000077458,FAM76B,0.16535588,0.29863355,0.26658764
ENSG00000077463,SIRT6,0.17878537,0.19070612,0.15029053
ENSG00000077514,POLD3,0.527028,0.4787935,0.3728349
ENSG00000077549,CAPZB,2.7835615,1.7988074,1.4572604
ENSG00000077684,JADE1,0.43414593,0.695454,0.4934623
ENSG00000077721,UBE2A,1.2658409,1.1042197,0.8570276
ENSG00000077782,FGFR1,0.7745363,0.33043715,0.2698623
ENSG00000078043,PIAS2,0.35724938,0.40153506,0.3150173
ENSG00000078061,ARAF,0.22484958,0.24025181,0.17184325
ENSG00000078070,MCCC1,0.11393714,0.26370436,0.24237353
ENSG00000078124,ACER3,0.23183277,0.2297786,0.17929415
ENSG00000078140,UBE2K,1.544811,2.4512808,1.764792
ENSG00000078142,PIK3C3,0.43226987,0.5000726,0.45413527
ENSG00000078177,N4BP2,0.14629726,0.89765584,0.80703086
ENSG00000078269,SYNJ2,1.3318697,0.2151592,0.15685143
ENSG00000078304,PPP2R5C,0.61541504,0.48647165,0.40457422
ENSG00000078369,GNB1,2.1761446,1.6519425,1.1384163
ENSG00000078403,MLLT10,0.27010274,0.7316868,0.57626235
ENSG00000078596,ITM2A,,0.47118762,0.35877344
ENSG00000078618,NRDC,1.4806442,2.528889,1.953184
ENSG00000078668,VDAC3,2.0685368,3.6886933,2.472438
ENSG00000078674,PCM1,1.7333391,2.5720518,1.9621226
ENSG00000078687,TNRC6C,,0.15895203,0.12191963
ENSG00000078699,CBFA2T2,,0.16116875,0.13406594
ENSG00000078747,ITCH,0.4118919,0.36703074,0.2885452
ENSG00000078808,SDF4,1.4561867,1.1128644,0.8811928
ENSG00000078902,TOLLIP,0.26331234,0.18237355,0.1501262
ENSG00000078967,UBE2D4,0.1769986,0.156842,0.13545962
ENSG00000079134,THOC1,0.3293849,0.6776931,0.507819
ENSG00000079156,OSBPL6,0.13068086,0.4070893,0.29331142
ENSG00000079246,XRCC5,7.373209,7.8598194,5.768209
ENSG00000079277,MKNK1,0.17204997,0.36809316,0.2978357
ENSG00000079313,REXO1,0.31904155,0.8268466,0.609545
ENSG00000079332,SAR1A,1.8389668,0.9841113,0.69445926
ENSG00000079335,CDC14A,,0.29168606,0.23561813
ENSG00000079387,SENP1,0.21223165,0.38037252,0.26140538
ENSG00000079432,CIC,0.2635619,0.19365017,0.13384528
ENSG00000079459,FDFT1,0.55173177,1.6006474,1.4454513
ENSG00000079462,PAFAH1B3,1.2881889,2.0072293,1.5146137
ENSG00000079616,KIF22,0.77163583,1.279171,1.0471222
ENSG00000079691,CARMIL1,0.14889288,0.17175137,0.14586163
ENSG00000079785,DDX1,1.3703606,3.7324986,2.4857605
ENSG00000079805,DNM2,0.44036028,0.5093772,0.45507634
ENSG00000079819,EPB41L2,0.7075214,1.7199548,1.4127473
ENSG00000079950,STX7,0.46743807,0.3692612,0.35356218
ENSG00000079999,KEAP1,0.43788642,0.6861721,0.48780125
ENSG00000080189,SLC35C2,0.30990437,0.36441785,0.32249755
ENSG00000080200,CRYBG3,0.46090448,0.36089694,0.30146363
ENSG00000080345,RIF1,1.6393714,2.697696,2.0643957
ENSG00000080371,RAB21,0.6540421,0.712244,0.4965046
ENSG00000080503,SMARCA2,0.5302223,0.23213026,0.2226744
ENSG00000080546,SESN1,0.087350264,0.1533836,0.14321075
ENSG00000080603,SRCAP,0.3307002,0.5660793,0.41117567
ENSG00000080608,PUM3,0.8098011,0.41820058,0.29682016
ENSG00000080802,CNOT4,0.3717007,0.6441393,0.4929196
ENSG00000080815,PSEN1,0.14397725,0.14145009,0.12912206
ENSG00000080819,CPOX,0.32894275,0.34091455,0.32078883
ENSG00000080822,CLDND1,0.28905788,0.4233239,0.35089764
ENSG00000080824,HSP90AA1,31.916794,28.064556,16.437052
ENSG00000080839,RBL1,0.32168794,0.24904475,0.20329839
ENSG00000080845,DLGAP4,0.68105006,0.29696226,0.23051682
ENSG00000080986,NDC80,0.988907,0.85191154,0.7880393
ENSG00000081019,RSBN1,0.16699053,0.40797523,0.32038832
ENSG00000081026,MAGI3,0.21161512,0.14563538,0.13393201
ENSG00000081059,TCF7,0.18739207,0.15294448,0.13684614
ENSG00000081087,OSTM1,0.44268695,0.24061032,0.175924
ENSG00000081154,PCNP,1.6400508,2.538325,1.8361495
ENSG00000081181,ARG2,,0.13673347,0.1393607
ENSG00000081189,MEF2C,,0.9637832,0.8598743
ENSG00000081307,UBA5,0.4762745,0.9469039,0.7330757
ENSG00000081320,STK17B,0.4551554,0.26801568,0.24033274
ENSG00000081377,CDC14B,0.11328723,0.19733797,0.18937168
ENSG00000081386,ZNF510,,0.141373,0.13908009
ENSG00000081692,JMJD4,0.20894374,0.37236845,0.28169325
ENSG00000081721,DUSP12,0.37591198,0.51075196,0.36599973
ENSG00000081760,AACS,0.17602998,0.1697019,0.14413694
ENSG00000081791,DELE1,0.17612094,0.2692124,0.24419074
ENSG00000081870,HSPB11,1.4085783,1.6745528,1.161675
ENSG00000082014,SMARCD3,0.25645658,0.21475182,0.1755792
ENSG00000082068,WDR70,0.26775843,0.46626145,0.4099643
ENSG00000082146,STRADB,0.43456608,0.33639178,0.32068896
ENSG00000082153,BZW1,7.803216,4.3298464,2.9978251
ENSG00000082212,ME2,0.50657785,0.7158061,0.5141135
ENSG00000082213,C5orf22,0.12139344,0.21940675,0.1714106
ENSG00000082258,CCNT2,0.22382322,0.42893916,0.3585361
ENSG00000082269,FAM135A,,0.11357804,0.10262149
ENSG00000082512,TRAF5,0.1704908,0.36826283,0.2912768
ENSG00000082515,MRPL22,1.0894151,2.218447,1.5782521
ENSG00000082516,GEMIN5,0.27904153,0.8926139,0.5655546
ENSG00000082641,NFE2L1,0.9456499,0.36405858,0.278023
ENSG00000082701,GSK3B,0.53504354,0.49726745,0.38763872
ENSG00000082805,ERC1,1.0829488,0.29681364,0.2635272
ENSG00000082898,XPO1,2.1784801,3.5916889,2.4798071
ENSG00000082996,RNF13,0.34723458,0.4442787,0.36549434
ENSG00000083093,PALB2,0.17468329,0.24074882,0.21406104
ENSG00000083097,DOP1A,,0.16167042,0.122675486
ENSG00000083099,LYRM2,0.9833179,1.0525149,0.77757347
ENSG00000083123,BCKDHB,0.17387213,0.16842471,0.1732857
ENSG00000083168,KAT6A,0.48513135,0.55241805,0.41638348
ENSG00000083223,TUT7,0.25232923,0.24564232,0.20350067
ENSG00000083312,TNPO1,1.9304557,1.5687729,1.0210558
ENSG00000083444,PLOD1,0.77333623,0.18364567,0.14244281
ENSG00000083454,P2RX5,,0.12348965,0.11087777
ENSG00000083457,ITGAE,1.7216582,0.98014617,0.63874626
ENSG00000083520,DIS3,0.7113184,1.3221093,0.99493587
ENSG00000083535,PIBF1,0.3768151,0.36455402,0.34498537
ENSG00000083544,TDRD3,0.26646486,0.42349237,0.36311582
ENSG00000083635,NUFIP1,0.24240611,0.5710102,0.41378716
ENSG00000083642,PDS5B,0.56938565,0.7544936,0.60701233
ENSG00000083720,OXCT1,0.69323915,0.6329715,0.49305248
ENSG00000083807,SLC27A5,0.30895236,0.66817886,0.53807104
