perturbation_id,knockdown_gene,direction,ARE_enrichment
5099_MKRN2_P1P2_ENSG00000075975,MKRN2,DOWN,-0.08675338669950534
5357_MVK_P1P2_ENSG00000110921,MVK,DOWN,-0.06460129310345047
5780_NR1D1_P1P2_ENSG00000126368,NR1D1,DOWN,0.12473830049262792
5783_NR1H3_P1_ENSG00000025434,NR1H3,DOWN,0.0799415024630531
5784_NR1H3_P2_ENSG00000025434,NR1H3,DOWN,0.08959359605911418
5785_NR1H4_P1P2_ENSG00000012504,NR1H4,DOWN,0.04551262315270801
6423_PLCG1_P1P2_ENSG00000124181,PLCG1,DOWN,0.150246305418738
6606_PPARA_P1P2_ENSG00000186951,PPARA,DOWN,-0.10328663793102859
6607_PPARD_P1P2_ENSG00000112033,PPARD,DOWN,-0.08080357142857637
6609_PPARG_P1_ENSG00000132170,PPARG,DOWN,-0.06988916256158012
6610_PPARG_P2_ENSG00000132170,PPARG,DOWN,-0.10175492610836916
6929_PTPN2_P1P2_ENSG00000175354,PTPN2,DOWN,-0.05478756157635673
6975_PYDC2_ENST00000518817.1_ENSG00000253548,PYDC2,DOWN,0.049399630541870736
7136_RB1_P1P2_ENSG00000139687,RB1,DOWN,-0.07014316502463386
7413_RORA_ENST00000335670.6_ENSG00000069667,RORA,DOWN,-0.04169488916256207
7509_RPS19_P1P2_ENSG00000105372,RPS19,DOWN,-0.15482604679802345
9728_SELENOS_P1P2_ENSG00000131871,SELENOS,DOWN,-0.07877155172413905
7888_SHARPIN_P1P2_ENSG00000179526,SHARPIN,DOWN,0.07534636699507123
