ensembl_gene_id,TS1,TS11,TS12,TS13,TS15,TS16,TS2,TS3,TS5,TS6,TS7,TS9,hgnc_symbol
ENSG00000001630,0.0354042299165193,0.0483829167510692,0.0408335357029359,0.221485215302019,0.0631730797287917,0.0971970039488872,0.0278439929903966,0.0284467239005671,0.131905450706359,0.0578813828266165,0.0909773718562707,0.0484158313964302,CYP51A1
ENSG00000001631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KRIT1
ENSG00000002016,2.78348961526665,3.80079972455655,4.40253351790368,3.22154041808212,4.27731299702573,4.48677749327217,3.08617312292641,1.67374762023157,2.53574232103891,2.82114473682884,2.32442298457801,3.15005660883648,RAD52
ENSG00000002330,2.51368937553791,2.87614647443612,3.09973980664862,4.03024722067049,4.53698606446237,4.90600395556918,4.26621963665333,3.71550166975648,3.80401772125116,3.17424762288937,3.63085390435982,2.2932169584146,BAD
ENSG00000002549,13.5367545617431,18.6694816959535,15.4782397432926,22.8502461868179,22.5770355181204,22.5554618393025,13.9724549676296,14.8965621060406,16.8919479828185,14.569639314591,15.3896657084751,19.212600241903,LAP3
ENSG00000002586,46.8353447808572,44.9317951197938,37.4863168041389,46.8883400985424,43.7698006123071,45.6797108038194,49.8062921571924,61.9745413176303,67.0358870993661,62.1446414888875,62.534318194751,50.2856650429221,CD99
ENSG00000002587,4.23315178912697,4.22785627933432,4.37583411878431,4.51469344125882,6.01119933435126,5.04332110075956,3.81867900398075,4.03754726410916,5.13283678120039,5.03806712814513,5.2791886230166,4.64588122274533,HS3ST1
ENSG00000002726,0.0,0.0,0.0,0.0,0.0568919737666399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AOC1
ENSG00000002745,0.0,0.0,0.0,0.233696127646475,0.24440509482598,0.131857282983544,0.0,0.0,0.0231962759557148,0.0458043723515306,0.0479965659948727,0.0,WNT16
ENSG00000002746,0.0,0.00132908872153173,0.00747803776034728,0.00892355879726019,0.0131117415261549,0.0160201307060248,0.00152976048287236,0.00156287476818707,0.00644172442542523,0.00477004064248459,0.00333222294061316,0.00303998375689518,HECW1
ENSG00000002822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAD1L1
ENSG00000002834,83.7562300165889,94.1201011648323,83.9160193661259,97.5164673246545,84.664252001682,90.9092745186535,97.5090537347884,109.153877380016,119.521702012708,105.591953470643,101.478464912637,108.090350792902,LASP1
ENSG00000002919,10.4369057103383,8.83991916331242,8.39002493047412,9.50134230950267,9.18884576403383,8.28564592906549,10.5857050489009,11.9523350658281,9.86364317471467,11.056057809199,6.90261505512727,9.58203026579097,SNX11
ENSG00000002933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.160171746316223,0.0,TMEM176A
ENSG00000003056,83.7120999048404,93.8695960022217,90.880308925383,119.441103951881,111.587182670256,114.453313829382,82.59031754917,95.7591867783513,96.1100843211171,99.3006732931138,105.137920108321,97.0167703766055,M6PR
ENSG00000003096,0.430633282159299,0.731504358270364,0.767555476076126,0.653394904609474,0.689707718612312,0.726295607647092,0.37911451809407,0.288876987873147,0.304318935859481,0.264339726920963,0.318281590027358,0.572888188377354,KLHL13
ENSG00000003137,12.7841014999419,19.185275381561,19.6412204359203,46.9785077786074,47.7813719982178,50.2311823937766,13.2566199939254,16.282733698506,36.2220889853122,34.0598607581306,32.5062560770623,19.9984500246421,CYP26B1
ENSG00000003147,0.858838075125017,0.997543897717675,0.956980184146414,0.905307385581176,1.06186706564042,1.14744341301808,0.751521297778049,0.642194105967539,0.632433344035472,0.730493402372919,0.49767190596432,0.919574686580492,ICA1
ENSG00000003249,56.4582287921437,54.3800014283398,42.3002525628502,55.021724361217,52.404993691549,49.9680284678339,54.9716227920931,60.2186089372133,66.2071629467104,60.6163658350449,56.5270193159182,57.0293098827511,DBNDD1
ENSG00000003393,20.9589503537773,14.8239451726021,15.3308040349494,15.4583109983833,18.2345085203926,18.1073868514541,20.1508551716183,19.3230894133236,20.4596918563631,20.7155436647466,19.4043121436162,13.6147440360713,ALS2
ENSG00000003400,0.0455068701993483,0.142516552719195,0.0437378625236655,0.672175967740693,1.00747645956648,0.97417438727611,0.0671049570471482,0.0304700261143984,0.690738205663666,0.364239748943368,1.07193053111015,0.0444509629044326,CASP10
ENSG00000003402,18.5364692625325,20.5655614364904,22.4980960140047,26.7273343587142,31.204865724701,29.5217094925922,20.6745756660659,27.2029863642315,22.4221792794906,27.7170365594405,36.3372205832543,21.2483661779198,CFLAR
ENSG00000003436,12.1599586847945,11.9795282357263,14.385346841312,14.3521466947422,16.2524344982052,15.0395366850387,10.837285220279,13.870378300973,9.11839482673543,10.8558866282472,11.8999541423395,11.9219256940676,TFPI
ENSG00000003509,7.22568965876135,7.08486073955968,6.8046606379878,7.41561722950074,8.49580450046304,8.70491829282499,6.22741172245224,4.44216014517284,6.67317643018572,7.00242678328499,5.39475626234539,6.50414888210051,NDUFAF7
ENSG00000003756,43.3213907777587,52.5347202443414,50.5459514861855,41.1249506863972,51.2266459587455,52.1842882481291,43.7516339488773,26.0565957233812,32.1611484605599,39.8234561229688,29.9608586193736,45.0518091526359,RBM5
ENSG00000003987,0.139001492269769,0.0800092567325871,0.113267894056928,1.03026209603493,1.6804627275533,1.83693172591612,0.0772362812542665,0.172991038119693,0.447200991234151,0.367428090273432,0.792674172821733,0.0944530127769623,MTMR7
ENSG00000003989,0.0,0.0,0.018454347296203,0.0,0.00951683408434326,0.0611844636047121,0.0,0.0,0.0198711586419748,0.0,0.0,0.0,SLC7A2
ENSG00000004059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARF5
ENSG00000004139,7.10931635713707,11.150043460613,8.14829635335295,8.19084026981356,7.69934318489281,8.26882422908447,6.61332870517935,6.17633815961953,6.58500281023792,7.38230802402882,5.90876130453667,9.58321281314291,SARM1
ENSG00000004142,116.848291344658,119.961515274351,105.117667892401,167.438567216385,177.55056046792,175.20059333402,113.215457437834,121.486905480858,142.674457608063,135.770869496497,158.63115727171,119.956153882645,POLDIP2
ENSG00000004399,57.8783102954258,36.332585270166,32.3335031956272,30.5092908017547,29.8084672773957,30.0074282850195,64.8701597355016,62.6945910584222,69.1564638511482,64.0634114100378,68.5899345674835,34.1394749047852,PLXND1
ENSG00000004455,34.1510878528999,19.7992847330616,20.6835035972833,20.1774804671094,19.4613359888625,19.5945820779295,31.8690118358287,33.9554983532413,25.0097905732531,24.2240157086644,23.3775198772649,21.4357645269393,AK2
ENSG00000004468,0.0188236881640518,0.128620921784894,0.00904597351455996,0.206078344659422,0.503817067613739,0.65519830790241,0.00925254274929017,0.0141792448226462,0.204549822855781,0.139446137503557,0.685252501169412,0.0275803761269278,CD38
ENSG00000004478,99.3048557779588,101.360676932782,104.16848486926,160.956922520743,156.976690657498,169.721664554596,96.7615971854587,117.427706867743,146.388373659311,124.466130455657,128.327629729682,117.600528772416,FKBP4
ENSG00000004487,23.1807826259086,23.9539790368211,23.3931219405462,21.8795752465837,25.112609746562,24.1549214469751,25.0500046175028,21.5281540598821,20.1490087638991,21.1558345036336,17.3008372329538,22.9217931559163,KDM1A
ENSG00000004534,6.44487142958983,6.81871041468032,7.07772937944924,7.28278463544311,6.92628796851047,7.68490204895879,6.52863513111209,4.30791220437387,6.66990037214553,6.14841678886615,5.48689740261276,7.1242288648256,RBM6
ENSG00000004660,1.31602796833682,1.64685030278774,1.58844071779088,1.88272553799155,1.88101710575095,1.69044796835834,1.6748590190013,1.50619035304913,1.96378275513588,1.10495613383534,1.12507021184042,2.08269608529731,CAMKK1
