"gene","mean_control","mean_amd","var_control","var_amd","cv_control","cv_amd","f_stat","f_pvalue","levene_pvalue","extreme_freq_control","extreme_freq_amd","f_fdr","levene_fdr","var_fc","cv_diff"
"109",4.58466673670736,4.58807513801619,1.1839311735863,0.318633908529833,0.237331487549536,0.123031233757779,0.269132121561294,0.000981814135886722,0.267619441207152,0.0217391304347826,0,0.0789301560222659,0.926422247365054,-1.89361472309764,-0.114300253791756
"110",9.58162730656156,9.77417527687337,0.102172060209136,0.143652762150558,0.0333600548289354,0.0387772336302302,1.40598870039926,0.318830029548343,0.763881025159406,0.0434782608695652,0.04,0.706320244014332,0.98220304358271,0.491570879675092,0.0054171788012948
"111",2.27518094889022,2.33038721760777,0.26645421268404,0.250970114916953,0.226879450706652,0.214972411819797,0.941888335668958,0.897134030412668,0.744069969268831,0.0652173913043478,0.04,0.971999096046557,0.979520444804079,-0.0863774761318584,-0.0119070388868547
"112",5.34983271645419,5.15119884825597,0.237364539517375,0.174682499174793,0.0910683852465384,0.0811365055187992,0.735925001813535,0.423423208188219,0.601926072598885,0.0434782608695652,0,0.776888549884409,0.970207278565678,-0.442375424261094,-0.00993187972773929
"113",10.592126825545,10.3722453802848,1.23192973554296,1.0712579962823,0.10478756675991,0.0997870569366318,0.869577188840367,0.727303720836756,0.836809217443543,0.0652173913043478,0.04,0.916895703270823,0.988587759592618,-0.201615170568663,-0.00500050982327783
"114",7.07819072656625,7.23955636396675,0.58192787783816,0.460983421599115,0.107773567575469,0.0937844076827033,0.792165900887324,0.546988311892051,0.251280788127197,0.0217391304347826,0.04,0.844912812702938,0.924398794771646,-0.336127972882541,-0.0139891598927658
"115",2.09515222616823,2.05341324972008,0.20455284320436,0.127808074238394,0.215867355004769,0.174101524532617,0.624816904210453,0.217166642520977,0.211343616900593,0.0434782608695652,0,0.623521458269856,0.920774482927617,-0.678501662155828,-0.0417658304721525
"116",1.86524116404692,1.92124612701098,0.147341453256555,0.327465945186494,0.205791413585055,0.297851533238743,2.22249704987165,0.020497028804658,0.607196341396366,0.0217391304347826,0.08,0.266888808550634,0.97076429421614,1.15217171255723,0.0920601196536876
"118",1.92596820153805,1.89196494843649,0.153711264980122,0.25276019190491,0.203565187862918,0.265730266145096,1.64438300561509,0.148182099712573,0.160142450586785,0.0217391304347826,0.08,0.546725708782737,0.916459201677507,0.717536981396847,0.062165078282178
"119",3.07680402840041,3.08565661587538,0.129142186932337,0.248671759967863,0.116797646476904,0.161608983601562,1.92556565654376,0.0572148151781509,0.0596181962026705,0.0217391304347826,0.04,0.38999292141383,0.916459201677507,0.945271144618772,0.0448113371246587
"120",2.25252707260436,2.13399755195467,0.370888528675414,0.200774249362022,0.27036563430839,0.209971274833353,0.54133313337855,0.108331609573485,0.124952111081391,0.0652173913043478,0,0.491400334238276,0.916459201677507,-0.88541529092245,-0.0603943594750369
"121",2.03831122529153,2.04890433733577,0.210969877965361,0.147948978962297,0.225340636426613,0.187730178194286,0.701280108748931,0.352754502800528,0.516246764446207,0.0652173913043478,0,0.730279071747715,0.959430672776893,-0.511944125567776,-0.0376104582323279
