pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge,perturbation_id,target_gene
Senescence-PRO,0.0629470672389127,0.163662374821173,0.356834115558913,1.3457861595829,43,108,CDKN1A|IGFBP5|FAS|RPS27A|UBC|CDKN2B|UBA52|IGFBP3|CDKN2A|STAT3|TUBGCP2|ANGPTL4|CSF1|GLB1|RPS6KA3|EHMT1|CEBPB|CCL2,8621_SYMPK_P1P2_ENSG00000125755,SYMPK
Senescence-ANTI,0.00471698113207547,0.0306603773584906,-0.686926492350031,-3.33664090986015,0,300,TUBB|STMN1|HMGN2|MT2A|RANBP1|DEK|TMPO|NASP|BIRC5|SMC4|MARCKS|RRM2|MKI67|DUT|CDKN3|DTYMK|PRC1|TPX2|CENPF|PTTG1|ANP32E|HMGB2|SYNCRIP|KIF20B|UBE2S|PSIP1|MAD2L1|BUB3|MCM4|NUSAP1|MCM3|SNRPD1|SMC2|DIAPH3|RBBP7|DLGAP5|PA2G4|PAICS|TK1|KIF11|DNMT1|CCNA2|HELLS|LBR|PBK|LMNB1|ATAD2|CCNB2|CENPM|RAN|KIF5B|CKS2|CKS1B|KPNB1|SRSF2|SMC3|CDC20|USP1|MCM7|HMGB3|KPNA2|NCAPD2|TOP2A|HNRNPD|CENPE|BUB1|UBE2T|MCM5|GINS2|DEPDC1|NSD2|HNRNPU|TGFB1|RFC2|ORC6|TFDP1|BRCA1|KNL1|RAD21|POLE4|HMMR|KIF23|TACC3|XPO1|G3BP1|CSE1L|CDCA3|BRCA2|NDC80|SAP30|SFPQ|CDK1|ILF3|MELK|EZH2|HSPA8|EXOSC8|SPC25|AURKA|KIF4A|RPA3|FBXO5|MYBL2|MTHFD2|DBF4|CTPS1|CHAF1A|TROAP|BUB1B|PLK1|MCM6|BARD1|CBX5|RACGAP1|RAD51AP1|JPT1|RPA1|AURKB|MSH2|CHEK1|CDC6|NAP1L1|NEK2|KIF22|RFC1|SPAG5|SLC38A1|UBE2C|CDCA8|ASF1B|SMC1A|CBX1|PRKDC|KIF2C|NOP56|TTK|CIT|CDC25B|NCL|CDC45|PSMC3IP|TUBG1|NUP107|MAP3K20|SMC6|NOLC1|E2F1|RFC3|WEE1|SLBP|TIMELESS|CASP8AP2|RBM14|TFRC|CCNF|POLA2|CENPA|DONSON|NUP205|PDS5B|CDKN2C|TRIP13|KIF15|POP7|UBR7|TCF19|STIL|SPC24|POLQ|ODF2|GINS1|GINS4|SSRP1|EXO1|PLK4|CTCF|NUP98|NUMA1|HIF1A|LYAR|UCK2,8621_SYMPK_P1P2_ENSG00000125755,SYMPK
Redox-PRO,0.00127713920817369,0.016602809706258,0.436105811051893,1.80650421145483,0,232,ATP6V1G1|ATP6V0E1|COX4I1|BAX|COX6A1|NDUFA4|ISCU|UQCRH|NDUFB4|MDH2|ATP5F1E|ATP5PO|ATP6V0C|NDUFA2|ECHS1|NDUFA6|NDUFA1|VDAC2|ATP6V0B|NDUFA8|TXNRD2|UQCR11|SRXN1|COX6C|COX5B|COX7B|COX7C|UQCR10|PRDX2|HADHA|COX7A2L|SDHC|NDUFAB1|JUNB|NDUFB5|ATP5PD|NDUFC2|NDUFV2|SDHB|HSD17B10|COX6B1|ATP6AP1|UQCRFS1|ETFB|PRNP|SUCLG1|OGDH|MGST3|PDP1|ATOX1|TXN|NDUFB7|MBP|ATP5ME|MRPL34|LRPPRC|ALAS1|HADHB|ATP6V1E1|ATP6V1C1|PDHX|MRPL35|CAT|ACADSB|ATP6V1H|NDUFB6|ATP5MG|MRPS30|SLC25A12|NDUFB3|NDUFA9,8621_SYMPK_P1P2_ENSG00000125755,SYMPK
Redox-ANTI,0.379746835443038,0.705244122965642,0.47008108086362,1.0893679052719,209,10,HMOX1|SDHB|CAT|GCLC|SOD1,8621_SYMPK_P1P2_ENSG00000125755,SYMPK
Inflammation-PRO,0.0407643312101911,0.163662374821173,0.309964884713014,1.30270997771009,31,268,CDKN1A|GADD45A|FAS|SQSTM1|ATF3|ABCA1|HMOX1|NINJ1|MAFF|SAT1|IER3|STAT3|IRF1|JUNB|USP8|LAP3|NFE2L2|IL17RA|PNRC1|TAP1|CFLAR|PPP1R15A|IFNGR2|DRAM1|USP15|CD46|CD44|BHLHE40|TIMP1|PDP1|ATOX1|CSF1|LIPA|CTSL|SDC4|CCNL1|TNFRSF12A|ID2|DUSP4|PLK2|IL13RA1|CCND1|CEBPB|LGALS3|LRP1|TIPARP|CCL2|AKAP10|ME1,8621_SYMPK_P1P2_ENSG00000125755,SYMPK
Inflammation-ANTI,0.32952691680261,0.705244122965642,0.345059963591901,1.08900603484341,201,39,RPS19|CYLD|STAT3|GSTP1|NR1D1|FEM1A|PLK2,8621_SYMPK_P1P2_ENSG00000125755,SYMPK
Age-UP,0.126829268292683,0.254532269760696,0.273580902681758,1.18368437065731,51,141,RBP1|COL8A1|LBH|C9orf16|BSG|VEGFA|GPX4|VGLL4|ARMC9|ABHD8|PEX16|CST3|FAP|RDH5|GALNT10|RDH10|FHL3|CYB561|ROGDI,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
Age-DOWN,0.0278422273781903,0.0904872389791183,0.367285591366906,1.48600966546212,11,80,TPM1|PDCD4|PLA2G4A|ARMCX3|SH3GLB1|HHIP|SLC38A2|MLLT3|DNAJB4|FGD6|PTEN|NFAT5,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
ARE,0.137055837563452,0.254532269760696,0.272282578680977,1.18258196051388,53,151,FTH1|FTL|SNHG8|SNHG32|DHRS3|PHLDB2|PLA2R1|KLF9|PSME1|VIM|MIA2|CYP1B1|DDIT4|PIK3R3|PRDX2|PLAT|GSTP1|RPL38|PDE5A|SPSB3|DPP7|NME3|LRP6|ENC1|RCBTB1|JUND|OBSL1|PRDX5|IP6K2|FAS|LAMB2|FDXR|EGR1|CAT|HAGHL|HMOX1,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
AMD-Macula-UP,0.0657596371882086,0.170975056689342,0.359129024034247,1.35825489984269,28,57,MYL9|TPM1|EIF4G3|SLIT3|SHC3|LPP|C2CD2|CCPG1|PCMTD1|MSRB1|RBPJ|FLNA,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
AMD-Macula-DOWN,0.365107913669065,0.431491170699804,-0.32163378705188,-1.04755382179862,202,32,SFRP1|PSMC1|TCP1|TRAP1|MIS18A|ACAT2|TMEM97|THOP1|C17orf58|SLC25A13|SCARA3|SLC25A28|SNHG4|TRAFD1|PARP2|EIF4H,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
AMD-nonMacula-UP,0.290322580645161,0.37741935483871,0.251593170236365,1.06706875586933,116,129,MAP1A|PLA2R1|MLH3|CEP126|PATJ|UBR2|TLN2|MEG3|SHC3|ATP2B4|NFASC|CHD7|PDE4DIP|SLC9A7|HDAC5|C2CD2|TAF8|EXOC6B|CAPZB|MEGF8,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
AMD-nonMacula-DOWN,0.405594405594406,0.439393939393939,-0.265994044174637,-1.02126300297281,231,75,SFRP1|EZR|CDKN3|TCP1|PSMD14|C1QBP|VRK1|EBNA1BP2|PSMD11|NETO2|ADTRP|ACAT2|TPGS2|SMC6,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
Senescence-PRO,0.00961538461538462,0.0416666666666667,0.366926569620719,1.52937019251862,3,108,IGFBP7|CCL2|IL1B|CDKN1A|RPS27A|PAPPA|VEGFA|MMP2|UBA52|UBB|BMP2|IL6ST|PTEN|UBE2E1|SERPINE1|PLAT|CDKN1B|ITGA2|PLAU|IGFBP6|CTSB|ANGPT1|GEM|RPS6KA2|CDKN2B|BEX3|CEBPB|ANGPTL4|STAT3|SERPINE2,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
Senescence-ANTI,0.00163934426229508,0.0163316582914573,-0.745946292603669,-3.51153747377344,0,300,TUBB|STMN1|HNRNPD|HMGN2|RAN|DEK|NCL|DTYMK|SNRPD1|PTTG1|RANBP1|RRM2|SNRPB|NASP|DUT|SMC2|KPNB1|CKS1B|NOP56|JPT1|HELLS|ANP32E|PRC1|HNRNPU|DNMT1|SMC3|NME1|DKC1|SLBP|DDX39A|CBX5|SMC4|MCM7|UBE2T|TFDP1|USP1|PRKDC|MCM3|PA2G4|ATAD2|MCM4|HMGB2|UBE2S|BIRC5|MAD2L1|RFC2|SMC1A|SRSF2|PBK|ODC1|MKI67|EXOSC8|PAICS|MELK|CENPM|PCNA|MCM5|ILF3|RAD21|SSRP1|LMNB1|CDKN3|ORC6|DLGAP5|ASF1B|PSIP1|MCM6|KPNA2|KIF23|NSD2|GINS2|BUB3|KIF20B|NCAPD2|NUSAP1|HMGA1|TMPO|BUB1B|SAP30|TK1|DCTPP1|MYBL2|BRCA1|DIAPH3|XRCC6|TPX2|RPA3|RBBP7|LIG1|CBX1|SFPQ|RPA2|CENPF|SPC25|TOP2A|G3BP1|CDCA3|CTPS1|CDK4|LYAR|CHEK1|WEE1|MT2A|CHAF1A|EIF2S1|FBXO5|RACGAP1|PSMC3IP|HMGB3|CCNA2|CDC20|NOLC1|KIF11|POLE4|POLA2|GSPT1|EZH2|DONSON|BARD1|POLD3|BRCA2|LBR|TRA2B|RFC3|MCM2|DEPDC1|MSH2|PLK1|KNL1|DBF4|CDC6|RAD51AP1|MAP3K20|CCNB2|HMMR|UCK2|UBE2C|CSE1L|TIMELESS|TUBG1|PNN|CDK1|PPP1R8|AURKB|MARCKS|NDC80|CENPE|CKS2|SRSF10|POLD2|CDCA8|MXD3|POLE|TCF19|CDC45|TFRC|E2F1|KIF15|RAD23B|POP7|TACC3|AURKA|BUB1|STIL|KIF2C|NEK2|MMS22L|PRIM2|PLK4|POLQ|SMC6|PDS5B|SRSF1|TTK|KIF22|TROAP|SPC24|TRIP13|KIF4A|EXO1|POLD1|PML|MLH1|RFC1|RBM14|EED|E2F3|CDC25B|GINS1|UBR7|SLC12A2|HSPA8|IPO7|RPA1|AK2|ZW10|CCNF|RBL1,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
Redox-PRO,0.237745098039216,0.364278752436647,0.232745491296221,1.09385641687593,96,232,FTL|NDUFA4|ATP5F1E|ATP6V1G1|UQCR11|UQCRB|ATP6V1F|GPX4|UQCRH|SLC25A6|PDP1|COX6A1|COX4I1|COX6B1|COX7C|COX5B|PRDX2|RETSAT|ISCU|ACADSB|DECR1|ATP5MG|COX7A2L|SLC25A3|PDLIM1|IDH3G|MRPS22|PRNP|BDH2|ATP5MC2|PHYH|ALAS1|ATP6V1H|ETFB|ATP6AP1|NDUFS7|OXA1L|ECH1|ATP5F1B|ATP5F1D,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
Redox-ANTI,0.782051282051282,0.782051282051282,-0.32401771181688,-0.760963676621912,426,10,BRCA1|NQO1,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
Inflammation-PRO,0.00251256281407035,0.0163316582914573,0.339885501485345,1.61808004377282,0,268,ABCA1|FN1|CCL2|IL1B|CDKN1A|PNRC1|SQSTM1|CD44|PLK2|TIMP1|INHBA|VEGFA|DCBLD2|DUSP6|PLA2G4A|KLF9|PMEPA1|PDP1|DNAJB4|BMP2|AHR|IL6ST|NFAT5|LRP1|LY6E|TFPI2|DDX58|TIPARP|TAPBP|TGFB1|TSC22D1|SAT1|SERPINE1|PLAT|USP15|PLAU|SERPINB2|PRCP|MSRB1|TNIP1|CTSB|CFH|GEM|KDM6B|IER3|CEBPB|ANXA5|STAT3|SLC4A4|LTBR|CFLAR|TUBB2A|VCPIP1|CDH13|FAS|SPSB1|EIF1|IRS2|FYN|TNFAIP8|EGR1|PHLDA1|CD46|JUNB|HMOX1|CPQ|COL4A2|LITAF|CASP4|ABI1|BTG1|CSF1|IRF9|CBLB|ATP2C1|LAMP2,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
Inflammation-ANTI,0.25219298245614,0.364278752436647,0.323930080866765,1.13298855551115,114,39,RPS19|PLK2|GRN|AHR|GSTP1|SIRPA|STAT3|FYN,8626_SYNGR3_P1P2_ENSG00000127561,SYNGR3
Age-UP,0.763852242744063,0.902734468697529,0.223198069267028,0.844761027285424,578,141,FADS2|DHCR7|SRA1|COPE|RDH11|ATP6V0B|PI4K2A|CST3|BSG|CIB1|EXOSC1|FICD|VEGFA|FADS1|NDUFS1|PEMT|BCAT1|SCAND1|CCNO|RDH10|SLC31A1|STK24|SFXN4|FADS3|CYB561|AEN|PEX16|NFX1|FAP|TMEM115,862_BNIP1_P1P2_ENSG00000113734,BNIP1
Age-DOWN,0.954954954954955,0.954954954954955,0.197867149503004,0.68016289488837,635,80,DNAJB4|PDCD4|PTEN|SH3GLB1|ARMCX3|NFAT5|IFRD1|WASF1|WRN|ID2|ARMCX2|RIT1|FAM133B|ME1|MLLT3|STK38L|RBPJ,862_BNIP1_P1P2_ENSG00000113734,BNIP1
ARE,0.00264900662251656,0.0172185430463576,0.454894604672064,1.73732634421264,1,151,DDIT3|FTH1|EGR1|TXNRD1|JUND|FTL|DDIT4|SNHG8|PRDX5|SLC7A11|SNHG32|PRDX4|G6PD|JUN|RPL38|NQO1|SPSB3|TXNIP|PBXIP1|MAFG|CITED2|KLF9|HMOX1|STAT2|MAFK|DHRS3|KLF6|GCLC|SLC35B3|LAMB2|TMEM80|GCLM|COMTD1|GSTP1,862_BNIP1_P1P2_ENSG00000113734,BNIP1
AMD-Macula-UP,0.941348973607038,0.954954954954955,-0.194698921564787,-0.720994642703208,320,57,TPM1|FLNA|ITGB5|TMOD3|HERC4|SHC3|ARSK|INTS8|SNX1|CPS1|TRHDE|STK38|TAGLN|CPT1A|PLAGL1|HEATR3|STK17B|TBCK,862_BNIP1_P1P2_ENSG00000113734,BNIP1
AMD-Macula-DOWN,0.730769230769231,0.902734468697529,-0.259343098545731,-0.839862608727309,284,32,SFRP1|PSMC1|TCP1|TMEM97|SNHG4|EIF4H|SLC25A13|MIS18A|DEAF1,862_BNIP1_P1P2_ENSG00000113734,BNIP1
AMD-nonMacula-UP,0.049618320610687,0.161259541984733,-0.296280507514177,-1.28771390919792,12,129,HMGN1|CALM3|KCNMA1|MYH10|PTMS|NCAPD2|DIAPH3|C1orf21|CDC25B|CDH2|NRK|P3H2|SHC3|MEIS2|SCD5|FMN2|PNMA2|PNMA1|MAPRE2|ATP8B2|GOLIM4|PTPRF|ATP2B4|FAM20B|ITSN1|MEX3D|RBFOX2|CPS1|WDFY2,862_BNIP1_P1P2_ENSG00000113734,BNIP1
AMD-nonMacula-DOWN,0.118003025718608,0.306807866868381,0.381397938141195,1.29728271258316,77,75,SLC3A2|CD63|FDFT1|TAX1BP1|DHCR7|PLPP5|CDR2|CST3|RPS10|SGK3|LYPLAL1|OXA1L|BCAT1|CCNO,862_BNIP1_P1P2_ENSG00000113734,BNIP1
Senescence-PRO,0.173010380622837,0.374855824682814,-0.266904185665317,-1.13757183362922,49,108,HMGB1|YBX1|UBE2S|CCNA2|LMNB1|BEX3|MMP2|IGFBP7|PLAU|ANAPC15|CDKN2C|TIMP2|PLAUR|FBXO5|DKK1|SERPINE2|CD55|NAP1L4|TNFRSF1A|CDK4|VEGFC|EGFR|AXL|MMP14|CSF1,862_BNIP1_P1P2_ENSG00000113734,BNIP1
Senescence-ANTI,0.00568181818181818,0.0246212121212121,-0.702416923369886,-3.36884971342425,0,300,STMN1|TUBB|HMGN2|RANBP1|SRSF2|RAN|JPT1|PTTG1|NASP|SNRPD1|CDKN3|DUT|HNRNPD|PA2G4|RRM2|XRCC6|BIRC5|ANP32E|SFPQ|NCL|MCM4|DTYMK|SMC4|HELLS|MT2A|TFDP1|DNMT1|DEK|MARCKS|PAICS|NUSAP1|ILF3|RBBP7|CBX5|CBX1|UBE2S|ATAD2|TMPO|CCNA2|HMGB3|NME1|HMGB2|DLGAP5|TK1|MKI67|GINS2|UBE2T|CENPM|MCM3|LMNB1|KPNB1|SMC2|PRC1|TPX2|MAD2L1|CDC20|MCM7|NCAPD2|HNRNPU|KIF11|KIF20B|SLBP|CENPF|SMC3|SNRPB|SRSF1|TACC3|SSRP1|CDCA3|BRCA1|SMC1A|TFRC|CKS1B|MELK|PCNA|ORC6|NSD2|PSIP1|MYBL2|DIAPH3|PBK|KPNA2|PRKDC|TUBG1|RFC2|CCNB2|USP1|PLK1|DDX39A|ODC1|MCM5|TRA2B|NAP1L1|CKS2|MSH2|RPA3|CDKN2C|CHEK1|TCF19|TRIP13|SPC24|CHAF1A|UCK2|NDC80|DBF4|AURKA|CDC25B|LBR|HMMR|KNL1|BUB1B|SRSF10|ASF1B|FBXO5|BRCA2|TOP2A|TTK|SMC6|CTPS1|POLE4|POLQ|TIPIN|SMARCC1|CDC45|MCM6|RFC3|LIG1|RAD21|TIMELESS|CENPE|E2F1|DONSON|SPC25|RPA1|DCTPP1|POLA2|POLE|AURKB|MCM2|CENPA|BARD1|NEK2|XPO1|CCNF|CDK4|MNAT1|EIF2S1|RAD51AP1|GINS1|RBM14|EZH2|KIF23|KIF4A|POLD3|TGFB1|SAP30|GINS4|KIF22|NUP50|RACGAP1|PSMC3IP|CSE1L|TROAP|BUB1|BUB3|DSCC1|MEIS2|CHMP1A|KIF2C|RAD51C|POP7|SPAG5|CDK1|CASP8AP2|CCND1|ZW10|NUP107|PDS5B|PML|EXO1|DEPDC1|PNN|CDC6|ATF5|CDKN1B|CDCA8|CIT|MMS22L|STIL,862_BNIP1_P1P2_ENSG00000113734,BNIP1
Redox-PRO,0.469489414694894,0.678151376781514,0.246926253807974,0.992095629650468,376,232,TXNRD1|GLRX|SELENOS|FTL|MGST1|PRDX4|G6PD|NQO1|PDP1|HSPA9|JUNB|COX5B|ATP6V0B|PRNP|SLC25A6|COX4I1|ATP6V1G1|ECI1|COX6A1|ECH1|RETSAT|GCLC|NDUFS1|ATP6V1F|OXA1L|NDUFS8|IDH1|IDH3G|ATP5PD|MTRR|COX6B1|NDUFA3|GCLM|MGST3|SDHC|UQCRB|SRXN1|NDUFA1|ATP5MC2|MRPL34|NDUFS4|SURF1|MRPS22|NDUFS3|POR|UQCR11|ATP6V0C|SLC25A12|ACADVL|ISCU|ABCB7|SDHD|NDUFS7|NDUFB4|NDUFA8|COX7A2L|MPC1,862_BNIP1_P1P2_ENSG00000113734,BNIP1
Redox-ANTI,0.403377110694184,0.655487804878049,0.468132999137444,1.06375822789622,214,10,NQO1|HMOX1|CXCL8|GCLC,862_BNIP1_P1P2_ENSG00000113734,BNIP1
Inflammation-PRO,0.00123152709359606,0.0160098522167488,0.401996625370534,1.63143167966809,0,268,HSPA5|ATF3|SQSTM1|EGR1|EIF1|IL1B|SELENOS|BTG1|CDH13|TIMP1|GADD45A|PNRC1|SERPINB2|PPP1R15A|DNAJB4|BHLHE40|JUN|SAT1|MAFF|CEBPB|LDLR|PDP1|JUNB|IER2|EMP3|SERPINB8|SLC7A1|KLF9|HMOX1|STAT2|PMEPA1|DUSP6|DRAM1|NFAT5|CBLB|MYC|CDKN1A|VEGFA|KLF6|TSC22D1|ID2|CXCL8|GADD45B|CFLAR|NFIL3|ANXA5|HES1|HAX1|FN1|SLC31A1|CASP4|BRPF3|TGIF1|RIPK2|DUSP5|PSEN1|PDGFC|LTA4H|IFNGR1|CD9|ME1|PHLDA1|IL17RA|RCAN1|SGMS2|VCPIP1|PIK3CA|CCL2,862_BNIP1_P1P2_ENSG00000113734,BNIP1
Inflammation-ANTI,0.207336523125997,0.38505354294828,0.400760947752279,1.21326850481291,129,39,SELENOS|RPS19|NR1D1|GRN|CYLD|FXR1|GSTP1|VPS35|MFHAS1|FNDC4|PTPN2|YES1,862_BNIP1_P1P2_ENSG00000113734,BNIP1
Age-UP,0.0546984572230014,0.101582849128431,0.327423805940925,1.33168635074331,38,141,CST3|RBP1|GPX4|RDH10|BSG|COPE|DAAM1|C9orf16|FAP|SRA1|VASN|SCAND1|CIB1|CTSD|ARMC9|ALDH1A3|VEGFA|ULK1|ITGB8|TMEM214|PI4K2A|GALNT10|ARAF|SOX9|ATP6V0B|AEN|DHCR7|RAB7A|MARCKSL1|SHISA5|ARHGAP1|FADS2|ACY1|TCF7,8633_SYS1_P1P2_ENSG00000204070,SYS1
Age-DOWN,0.145259938837921,0.188837920489297,0.331025686848752,1.23446177959151,94,80,ARMCX3|DNAJB4|PTEN|PDCD4|ARMCX2|STK38L|PLA2G4A|NR3C1|SH3GLB1|NFAT5|JAG1|SAMD9L|EDEM3|KIF1B|TPM1|WDR26,8633_SYS1_P1P2_ENSG00000204070,SYS1
ARE,0.00423728813559322,0.0114537444933921,0.382885496687941,1.56522804487366,2,151,FTH1|FTL|PRDX5|JUND|CYP1B1|DHRS3|EGR1|PBXIP1|SEMA3C|GSTP1|FAS|ROBO1|TXNIP|SOD2|PLAT|TNIK|FDXR|DDIT4|TBC1D9|LIF|SNHG32|ZBTB4|PDE5A|PLA2R1|CITED2|SPSB3|LAMA4|STAT2,8633_SYS1_P1P2_ENSG00000204070,SYS1
AMD-Macula-UP,0.0157232704402516,0.0340670859538784,0.453575029251743,1.59454912304951,9,57,PCMTD1|CCPG1|YIPF4|MYL9|ITGB5|SLIT3|TBC1D8B|AFMID|KCNK6|LPP|EIF4G3|TMEM45A|PRKCI|TOR1AIP2|TPM1|RBPJ|GALK2|PEX13|DSTN|MICU3|TAGLN|TRHDE|NCKIPSD,8633_SYS1_P1P2_ENSG00000204070,SYS1
AMD-Macula-DOWN,0.38358458961474,0.38358458961474,0.335033407451357,1.0485948235835,228,32,PSAP|LINC00511,8633_SYS1_P1P2_ENSG00000204070,SYS1
AMD-nonMacula-UP,0.238975817923186,0.282425966636493,0.278765614951999,1.12512690356395,167,129,MEG3|PEX6|FAM229B|LINC02762|HDAC5|TNIK|P3H4|P4HA2|MAPRE2|MAP1A|PDE4DIP|PLA2R1|TCP11L1|CHST7|CDH2|MFSD4B|TOR1AIP2|ATP2B4|P3H2|MEGF8|TUSC3|PLCB1|PCDH9|ATP8B2|PRKAA2|CEP126|GOLGA3|TUSC2|CDK19|DNMBP|SNAPC3|PATJ|UBR2,8633_SYS1_P1P2_ENSG00000204070,SYS1
AMD-nonMacula-DOWN,0.33592534992224,0.363919129082426,0.288004893977034,1.060774870136,215,75,BMP2|CD63|CST3|DAAM1|TAX1BP1|VASN|CTSD|ALDH1A3|LYPLAL1|ITGB8|PLPP5|F2RL2|SOX9|ABCC5|DHCR7,8633_SYS1_P1P2_ENSG00000204070,SYS1
Senescence-PRO,0.00145985401459854,0.00948905109489051,0.49390547021315,1.9288990780638,0,108,IL1B|IGFBP7|BMP2|CXCL8|CDKN1A|UBC|PAPPA|CDKN2B|ITGA2|UBA52|IGFBP5|CDKN2A|IL6ST|PTEN|FAS|MMP2|CEBPB|SERPINE1|PLAT|GEM|CCL2|CDK6|CD9|ANGPTL4|VEGFA|TIMP2|UBE2D1|UBB|SPP1,8633_SYS1_P1P2_ENSG00000204070,SYS1
Senescence-ANTI,0.00440528634361234,0.0114537444933921,-0.758986020008023,-3.73250690204523,0,300,TUBB|STMN1|RAN|HMGN2|RANBP1|NCL|PTTG1|DEK|DTYMK|CDKN3|PA2G4|RRM2|SRSF2|HMGA1|BIRC5|HNRNPD|SNRPB|UBE2S|XRCC6|PRKDC|PRC1|MKI67|NASP|SMC4|PAICS|CBX5|TMPO|SNRPD1|DNMT1|KPNB1|CENPF|SMC2|MAD2L1|SFPQ|KIF20B|TK1|KPNA2|XPO1|ANP32E|HELLS|CKS1B|UBE2T|DUT|HMGB2|NUSAP1|HNRNPU|RBBP7|MCM3|CCNB2|BUB3|TPX2|MCM7|CENPM|KIF11|JPT1|DLGAP5|PSIP1|HMMR|CCNA2|CDCA3|MCM4|PBK|GINS2|ATAD2|ILF3|MCM5|HSPA8|CDC20|HMGB3|SMC3|ODC1|LBR|CHAF1A|TOP2A|NAP1L1|CSE1L|CBX1|MYBL2|BRCA1|PLK1|RPA3|NDC80|BUB1|DIAPH3|NCAPD2|ORC6|SPC25|POLD2|MCM6|SSRP1|SMC1A|USP1|CENPE|DEPDC1|DDX39A|TACC3|UBE2C|CKS2|DCTPP1|RAD51AP1|BRCA2|CIT|KIF2C|TFDP1|EXOSC8|TUBG1|CDK1|RAD21|SAP30|LMNB1|KIF4A|KNL1|RACGAP1|NSD2|BARD1|DKC1|KIF23|AURKA|NEK2|MAP3K20|AURKB|MT2A|PCNA|CDK4|G3BP1|SYNCRIP|EZH2|TIPIN|IPO7|DBF4|CHEK1|BUB1B|CTPS1|CDC45|MSH2|SRSF10|SPC24|RFC2|RFC3|TCF19|TROAP|POLD3|CDC6|DONSON|ASF1B|MELK|TRIP13|CNOT9|LYAR|FBXO5|SPAG5|CDCA8|CENPA|GINS4|NME1|PSMC3IP|E2F1|NUP205|TTK|KIF15|UCK2|AMD1|RBL1|EIF2S1|RPA1|KIF22|SMARCC1|MXD3|NOLC1|CDC25B|TRA2B|CCNF|TFRC|EXO1|RPA2|POLE4|POLQ|LIG1|INCENP|NUP107|SMC6|GSPT1|MCM2|MRE11|SHMT1|DCK|POLA2|TIMELESS|POLD1|PLK4|PPP1R8|SLBP|EWSR1|BRMS1L|DSCC1|AK2|MLH1|SLC7A1|NUP50|ING3|CDC25A|LIG3,8633_SYS1_P1P2_ENSG00000204070,SYS1
Redox-PRO,0.114137483787289,0.164865254359418,0.275074854154106,1.18659490279386,87,232,FTL|ATP6V1G1|GLRX|ATP5F1E|ATP6V0E1|GPX4|NDUFA4|UQCR11|ATP6V1F|SOD2|COX4I1|ATP5ME|ETFB|RETSAT|COX6A1|SELENOS|UQCRH|NDUFA3|PRNP|COX5B|UQCRB|NDUFB2|SURF1|NDUFB4|ATOX1|PDP1|NDUFA1|NDUFA8|COX7B|SDHC|PDLIM1|NDUFS4|COX6B1|NDUFB7|ATP6V0B|G6PD|PRDX4|JUNB|COX7A2L|MBP,8633_SYS1_P1P2_ENSG00000204070,SYS1
Redox-ANTI,0.0976058931860037,0.158609576427256,0.605830561802915,1.40815009465228,52,10,CXCL8|SOD2,8633_SYS1_P1P2_ENSG00000204070,SYS1
Inflammation-PRO,0.00126742712294043,0.00948905109489051,0.50483159481235,2.2173609548981,0,267,SQSTM1|FN1|IL1B|BMP2|CXCL8|ABCA1|CDKN1A|SERPINB2|SAT1|PNRC1|ANXA5|S100A13|CD44|EGR1|DCBLD2|PMEPA1|DNAJB4|NFKBIA|TIMP1|INHBA|IL6ST|LRP1|PLK2|IER3|TSC22D1|FAS|SOD2|CEBPB|SERPINE1|PLAT|PLA2G4A|TIPARP|GEM|LY6E|CCL2|SELENOS|DDX58|CTSD|LIF|CD9|PSEN1|SGMS2|TFPI2|VEGFA|TGFB1|TPBG|TIMP2|CPQ|COL4A2|PRDM4|ITGB8|ATOX1|PDP1|CBLB|TNC|NFAT5|STAT2|TNFAIP8|CTSB|JAG1|LGALS3|EIF1|NFKB2|PRCP|PHLDA1|GADD45A|TNFRSF1A|KIF1B|HRH1|NFE2L2|LDLR|IRF9|DRAM1|CD46|NINJ1|SLC11A2|IL17RA|BHLHE40|KLF9|NMI|JUNB,8633_SYS1_P1P2_ENSG00000204070,SYS1
Inflammation-ANTI,0.00329489291598023,0.0114537444933921,0.549509405042569,1.78452453955728,1,39,RPS19|GRN|GSTP1|PLK2|CYLD|SELENOS|MAPK14|FNDC4|MFHAS1|TNFRSF1A|MKRN2|EXTL3|AHR|YES1|MDK|MAPK7,8633_SYS1_P1P2_ENSG00000204070,SYS1
