Perturbation,Oxidative_Score,Inflammatory_Score,Senescence_Score
3143_FOXA2_P1P2_ENSG00000125798,-0.0078079244,-0.02517824,-0.018790068
8728_TBCC_P1P2_ENSG00000124659,0.00461703,-0.025177436,0.0035510869
10091_ZFP57_P1P2_ENSG00000204644,0.02008823,-0.025175469,-0.007824627
5079_MIOS_P1P2_ENSG00000164654,-0.07505396,-0.025171379,-0.043130383
1831_CPNE1_P1P2_ENSG00000214078,-0.008991236,-0.025146775,-0.027052347
6882_PSMF1_P1P2_ENSG00000125818,-0.007895237,-0.025142724,-0.011941632
2071_DCPS_P1P2_ENSG00000110063,-0.021855867,-0.025140313,-0.006292847
3766_HIST1H2BJ_P1P2_ENSG00000124635,0.022786705,-0.025139313,-0.014350014
7930_SIVA1_P1P2_ENSG00000184990,-0.005805849,-0.025139181,-0.018164217
"6634_PPIP5K1_ENST00000381885.1,ENST00000396923.3_ENSG00000168781",0.00745709,-0.025072295,0.000121667734
2115_DDX28_P1P2_ENSG00000182810,0.019574214,-0.025032744,-0.017151734
277_ALKBH4_P1P2_ENSG00000160993,0.004750949,-0.025024576,-0.0046154293
5213_MRPL30_P1_ENSG00000185414,-0.104982756,-0.025010588,-0.08340446
8844_TFDP1_P1P2_ENSG00000198176,0.02206417,-0.024982866,0.004856807
5738_NOL9_P1P2_ENSG00000162408,0.06663736,-0.02496712,0.044851687
10882_non-targeting_non-targeting_non-targeting,0.0008932549,-0.024953494,0.018888388
11028_non-targeting_non-targeting_non-targeting,0.039542332,-0.02494253,0.0014813995
3760_HIST1H2BC_P1P2_ENSG00000180596,-0.01783371,-0.02492271,-0.012394303
532_ARNT_P1P2_ENSG00000143437,0.017777285,-0.024919169,-0.000197231
1707_CNEP1R1_P1P2_ENSG00000205423,0.009171919,-0.024914244,-0.014618691
10914_non-targeting_non-targeting_non-targeting,-0.008524876,-0.024833167,-0.027285332
3040_FBXW9_P1P2_ENSG00000132004,0.02154963,-0.024799276,-0.010332084
7603_RUNX3_P2_ENSG00000020633,0.027632358,-0.024777941,-0.009094152
9949_YTHDF2_P1P2_ENSG00000198492,-0.04867037,-0.024766626,-0.018204248
816_BECN1_P1P2_ENSG00000126581,0.012991248,-0.024747953,0.00047827655
3598_GTSF1_P1P2_ENSG00000170627,0.0035150924,-0.024746802,0.022428382
5662_NHEJ1_P1P2_ENSG00000187736,0.003747143,-0.024730762,-0.01708746
139_ADAT2_P1P2_ENSG00000189007,0.032413986,-0.024727676,0.013462862
7243_REXO2_P1P2_ENSG00000076043,0.12251004,-0.024725884,0.06127528
3008_FBXO22_P1P2_ENSG00000167196,-0.012516001,-0.024691561,-0.00321122
7993_SLC25A23_P1P2_ENSG00000125648,0.030183056,-0.024646167,-0.010791406
4419_KLF4_P2_ENSG00000136826,-0.0020119343,-0.024645356,-0.017182866
5908_NUTF2_P1P2_ENSG00000102898,-0.035145357,-0.024617152,-0.016887957
10864_non-targeting_non-targeting_non-targeting,0.026142176,-0.024614708,0.008661126
11079_non-targeting_non-targeting_non-targeting,0.024426576,-0.024591018,-0.041398093
3307_GBE1_P1P2_ENSG00000114480,-0.022779759,-0.024590187,-0.008156395
2093_DDIT3_P1P2_ENSG00000175197,0.012231365,-0.024581086,0.0005322742
9713_VCX_P1P2_ENSG00000182583,-0.0150719825,-0.02449617,0.03238416
4794_MANEA_P1P2_ENSG00000172469,0.005895781,-0.024464635,-0.0058736154
636_ATOH7_P1P2_ENSG00000179774,-0.009722915,-0.024460882,-0.03175137
4355_KIAA0930_P2_ENSG00000100364,0.013253578,-0.024434984,-0.0030100124
551_ARRDC3_P1P2_ENSG00000113369,0.021222405,-0.024397641,-0.01677618
4304_KCTD20_P1P2_ENSG00000112078,-0.013014439,-0.024311237,0.010693965
3197_FPGT_P1P2_ENSG00000254685,0.0062493505,-0.024304641,-0.032493144
5103_MKX_P1_ENSG00000150051,0.02181096,-0.024301734,0.008471146
8135_SMAD9_P1P2_ENSG00000120693,0.014627946,-0.024283703,-0.0045023635
8984_TMEM107_P1P2_ENSG00000179029,0.0217863,-0.024277175,-0.0028587484
4267_JUP_P1P2_ENSG00000173801,0.00014272249,-0.02422893,-0.0066711335
4244_IWS1_P1P2_ENSG00000163166,-0.06758672,-0.02422434,0.037047736
4123_ING5_P1P2_ENSG00000168395,0.0023180456,-0.024140848,-0.010159059
11110_non-targeting_non-targeting_non-targeting,-0.0077655315,-0.024100086,-0.005071231
10402_ZNF501_P1P2_ENSG00000186446,0.009646467,-0.024078809,-0.009001806
5257_MRPS27_P1P2_ENSG00000113048,-0.09654833,-0.024073021,-0.022348702
3415_GMCL1_P1P2_ENSG00000087338,0.008251262,-0.024056073,-0.020589681
10808_non-targeting_non-targeting_non-targeting,0.022927614,-0.024052886,0.01942753
4626_LONP2_P2_ENSG00000102910,-0.011637503,-0.02397992,-0.049395796
6015_P2RX4_P1P2_ENSG00000135124,0.004984806,-0.023960123,-0.003947415
10379_ZNF467_P1P2_ENSG00000181444,-0.0024789115,-0.023957873,0.008774507
3687_HELQ_P1P2_ENSG00000163312,0.0040663616,-0.023939336,-0.019926244
10_AARS2_P1P2_ENSG00000124608,-0.040981635,-0.023927398,-0.03833537
10174_ZNF146_P1P2_ENSG00000167635,-0.0016613551,-0.023925928,-0.019344093
6176_PDHB_P1P2_ENSG00000168291,0.0023773494,-0.023899624,-0.021003667
3755_HIST1H2AK_ENST00000330180.2_ENSG00000275221,0.02326426,-0.023833938,-0.0045524295
9227_TRAF2_P2_ENSG00000127191,0.028418673,-0.02376342,-0.0151261
10981_non-targeting_non-targeting_non-targeting,0.024708414,-0.023753919,0.01134845
6230_PEX26_P1P2_ENSG00000215193,0.025655026,-0.023750968,-0.032200057
7771_SENP1_P1P2_ENSG00000079387,0.017568605,-0.02374568,-0.041190255
3259_GADD45GIP1_P1P2_ENSG00000179271,-0.07651234,-0.023704497,-0.046501793
1823_COX7C_P1P2_ENSG00000127184,-0.08027743,-0.023700956,-0.057002615
9966_ZBED6CL_ENST00000343855.4_ENSG00000188707,-0.011378745,-0.023692954,-0.023812866
2889_FAM193B_P1P2_ENSG00000146067,0.012880772,-0.023683691,-0.013275622
1661_CLK3_P1_ENSG00000179335,-0.00065600744,-0.023639074,-0.025321115
5896_NUP43_P1P2_ENSG00000120253,-0.05402776,-0.023616374,-0.046559453
9680_UTP14A_P1P2_ENSG00000156697,0.19506177,-0.023589661,0.20818527
116_ACTR5_P1P2_ENSG00000101442,0.1218109,-0.023570498,0.022423647
10912_non-targeting_non-targeting_non-targeting,0.0012046675,-0.023522345,0.0075077363
5200_MRPL17_P1P2_ENSG00000158042,-0.09046381,-0.023484988,-0.015391735
7154_RBM12_P1P2_ENSG00000244462,-0.04097288,-0.023419654,-0.03630541
3915_HOXC5_P1P2_ENSG00000172789,0.017015144,-0.023405222,-0.014317913
5198_MRPL15_P1P2_ENSG00000137547,-0.102250986,-0.023392491,-0.05411095
11298_non-targeting_non-targeting_non-targeting,-0.0014121968,-0.023380231,-0.06078991
10187_ZNF177_P2_ENSG00000188629,0.006668338,-0.02335525,-0.030336397
637_ATOH8_P1P2_ENSG00000168874,0.0013631092,-0.023300009,-0.008593093
1248_CCDC124_P1_ENSG00000007080,0.0078016086,-0.02328102,-0.011443109
4085_IKZF4_P1_ENSG00000123411,-0.010649125,-0.02322991,-0.024565032
4214_ISOC2_P2_ENSG00000063241,0.0065355264,-0.023226509,-0.03426038
10749_non-targeting_non-targeting_non-targeting,0.021163357,-0.023211017,-0.0059257136
7185_RBM8A_P1P2_ENSG00000265241,0.019507203,-0.023202153,0.018943923
11061_non-targeting_non-targeting_non-targeting,0.04183011,-0.023187881,-0.025785184
6919_PTP4A1_P1P2_ENSG00000112245,0.029419167,-0.023162346,0.005863861
9784_WARS2_P1P2_ENSG00000116874,-0.012843796,-0.023145504,-0.03536279
8152_SMARCD3_P2_ENSG00000082014,0.0086183185,-0.023131998,-0.022532852
5543_NDUFAB1_P1P2_ENSG00000004779,-0.09212475,-0.023051448,-0.03409516
5760_NPAS3_P1P2_ENSG00000151322,-0.0020940737,-0.023042167,-0.010087546
2844_FAM122A_P1P2_ENSG00000187866,0.015544516,-0.023020057,-0.034340907
7763_SELENOM_P1P2_ENSG00000198832,0.013671949,-0.023009147,0.003466393
4175_IQSEC1_P1P2_ENSG00000144711,-0.016601369,-0.02295438,-0.0047989716
6404_PKP3_P1_ENSG00000184363,-0.007979881,-0.022949262,-0.024050772
10218_ZNF225_P1P2_ENSG00000256294,0.022591373,-0.022902008,-0.016313959
4096_IL23R_P1P2_ENSG00000162594,-0.0053831297,-0.022897732,-0.0036071017
344_ANKRD54_P1P2_ENSG00000100124,-0.016036384,-0.022874082,0.0031946013
8412_SRM_P1P2_ENSG00000116649,-0.0034564098,-0.022868987,-0.0072123506
4340_KHSRP_P1P2_ENSG00000088247,0.023643805,-0.022854507,-0.00085766666
5302_MTBP_P1P2_ENSG00000172167,-0.0040200055,-0.02284614,0.00725207
1522_CERK_P1P2_ENSG00000100422,-0.036952656,-0.022832472,-0.04411959
2269_DNA2_P1P2_ENSG00000138346,0.006734654,-0.022817843,0.04009467
1940_CTNND1_P1P2_ENSG00000198561,-0.0040174583,-0.022797823,0.015066104
3959_HSF1_P1P2_ENSG00000185122,-0.024474919,-0.022768455,-0.007621516
8696_TASP1_P1P2_ENSG00000089123,0.010509601,-0.022705425,0.011960399
967_C12orf57_P1P2_ENSG00000111678,-0.008603182,-0.022649974,0.0049600163
7061_RAD1_P1P2_ENSG00000113456,0.0012044163,-0.022607505,-0.008608771
11160_non-targeting_non-targeting_non-targeting,-0.008274178,-0.022572536,-0.019611087
2276_DNAJA2_P1P2_ENSG00000069345,-0.06605131,-0.022555865,-0.017532082
2872_FAM170A_P1P2_ENSG00000164334,0.002159886,-0.022552054,-0.014427602
5566_NDUFS2_P1P2_ENSG00000158864,-0.021452641,-0.022532582,-0.03143534
1399_CDC40_P1P2_ENSG00000168438,0.0448133,-0.02253003,-0.072626695
5621_NFAT5_P1P2_ENSG00000102908,-0.011554008,-0.022491068,-0.014398484
5161_MPDU1_P1P2_ENSG00000129255,0.012870634,-0.022482088,0.015936907
2584_ELF1_P1P2_ENSG00000120690,-0.0056224894,-0.02247868,-0.016290661
11038_non-targeting_non-targeting_non-targeting,0.001754795,-0.022448037,-0.018577814
6559_POLR3E_P1P2_ENSG00000058600,0.052412096,-0.022422567,-0.000494797
7747_SEC24D_P1P2_ENSG00000150961,-0.008462038,-0.022415917,-7.879386e-05
3859_HNRNPA3_P1P2_ENSG00000170144,0.035419516,-0.022401622,0.018847175
4344_WASHC5_P1P2_ENSG00000164961,0.017417165,-0.022388453,0.016736448
4995_METTL17_P1P2_ENSG00000165792,0.019034622,-0.022388201,-0.013121378
714_AURKA_P1P2_ENSG00000087586,-0.01993928,-0.022387318,0.029819876
11195_non-targeting_non-targeting_non-targeting,-0.018870503,-0.022363055,0.001598989
10307_ZNF34_P1P2_ENSG00000196378,-0.012412733,-0.022341987,-0.02287465
4338_KHK_P1P2_ENSG00000138030,0.0075216168,-0.022338428,-0.023313506
7091_RANBP10_P1P2_ENSG00000141084,-0.008353649,-0.022314584,0.017766528
515_ARL6IP4_P1P2_ENSG00000182196,0.00035652932,-0.022282299,-0.0067462353
4172_IQGAP1_P1P2_ENSG00000140575,0.018471677,-0.022272693,0.0054206396
4400_KIFC3_P1P2_ENSG00000140859,0.00045636608,-0.022230089,0.020513061
7938_SKA2_P1P2_ENSG00000182628,-0.016130675,-0.022229347,0.02398131
3704_HES7_P1P2_ENSG00000179111,0.012089562,-0.022228567,0.027838143
6249_PFN1_P1P2_ENSG00000108518,-0.009737037,-0.022224534,-0.002301376
3651_HBG2_P1P2_ENSG00000196565,-0.005043122,-0.022211071,0.0011510944
9162_TOM1_P1P2_ENSG00000100284,0.0041067493,-0.022161517,0.024870563
125_ADAL_P1P2_ENSG00000168803,-0.01916641,-0.02214026,0.013046007
194_AGPAT2_P1P2_ENSG00000169692,0.013958772,-0.022090891,0.002759818
10654_ZNF813_P1P2_ENSG00000198346,0.007060269,-0.022089496,0.0053310213
8566_STXBP6_P1P2_ENSG00000168952,-0.0038131122,-0.022063576,0.007113888
9901_XPOT_P1P2_ENSG00000184575,0.012927372,-0.022052128,-0.0031605738
975_DGLUCY_P1P2_ENSG00000133943,0.029864995,-0.021993482,0.027542682
721_AZI2_P1P2_ENSG00000163512,-0.016797174,-0.0219763,-0.002803156
4286_KAZALD1_P1P2_ENSG00000107821,0.026986934,-0.0219388,0.009497236
740_B9D1_P1P2_ENSG00000108641,0.0011939039,-0.021929784,-0.018866358
8437_SRSF6_P2_ENSG00000124193,0.012128989,-0.021925054,-0.021741351
10990_non-targeting_non-targeting_non-targeting,-0.03041819,-0.021885434,0.0009509186
7781_SEPSECS_P1P2_ENSG00000109618,0.016831847,-0.021856291,0.0035805863
9374_TST_P1P2_ENSG00000128311,0.008728493,-0.021818357,-0.0036692233
6609_PPARG_P1_ENSG00000132170,0.0075854226,-0.021808513,-0.002585265
3620_HACL1_P1P2_ENSG00000131373,0.007460787,-0.02180239,0.017704276
4163_IPO5_P1P2_ENSG00000065150,-0.023510229,-0.021734925,-0.002233907
10696_ZNF98_P1P2_ENSG00000197360,-0.009908359,-0.021725727,-0.009373196
243_AKR1C2_P2_ENSG00000151632,-0.021935562,-0.021700129,-0.01796003
10680_ZNF853_P1_ENSG00000236609,0.03597664,-0.021698317,0.0035445765
9060_TMEM248_P1P2_ENSG00000106609,0.013917224,-0.021675574,0.0069356305
2524_EID2B_P1P2_ENSG00000176401,0.01714889,-0.02164869,-0.03927623
1928_CTDNEP1_P1P2_ENSG00000175826,-0.007544864,-0.021639764,-0.009744506
1027_C19orf73_P1P2_ENSG00000221916,-0.018247303,-0.021589164,-0.03966022
11111_non-targeting_non-targeting_non-targeting,-0.0075115208,-0.021585878,-0.044283815
14_AASDHPPT_P1P2_ENSG00000149313,0.02898058,-0.02154662,0.0129310945
10159_ZNF117_P1P2_ENSG00000152926,0.02840308,-0.02154049,0.045034543
2426_DYNLL1_P1P2_ENSG00000088986,-0.026803473,-0.021514468,0.015902638
9157_TOB1_P1P2_ENSG00000141232,-0.0024951939,-0.021506824,0.021078557
668_DMAC2_P1P2_ENSG00000105341,0.010252666,-0.021471944,0.004184724
2680_EPS15_P1P2_ENSG00000085832,0.0119586475,-0.02146694,-0.022704419
9205_TPM3_P1P2_ENSG00000143549,-0.025880305,-0.02146091,0.004543501
10610_ZNF761_P1P2_ENSG00000160336,0.0054097604,-0.021452075,-0.01750997
7086_RALGAPB_P1P2_ENSG00000170471,0.015760439,-0.0214494,-0.0052837273
6932_PTPN9_P1P2_ENSG00000169410,0.008512694,-0.021439748,-0.00015253549
6088_PAX1_P1P2_ENSG00000125813,-0.034736924,-0.021420093,-0.0039904662
10913_non-targeting_non-targeting_non-targeting,0.009897912,-0.021409152,-0.032127567
5645_NFKBIA_P2_ENSG00000100906,-0.028848778,-0.021408888,-0.038477268
6167_PDE4A_P1_ENSG00000065989,0.01095192,-0.021407623,0.013062912
6400_PKN3_P1P2_ENSG00000160447,0.021921193,-0.021363907,0.0029042389
4190_IRF4_P2_ENSG00000137265,0.00515801,-0.021348393,-0.002826877
6085_PATL1_P1P2_ENSG00000166889,-0.019871838,-0.021345166,-0.027987432
706_ATXN7L3B_P1P2_ENSG00000253719,0.017696025,-0.021330418,0.004223023
5781_NR1D2_P1P2_ENSG00000174738,0.0020637221,-0.02130136,-0.017515572
10836_non-targeting_non-targeting_non-targeting,-0.025694255,-0.021245336,0.0044512986
7844_SFT2D1_P1P2_ENSG00000198818,0.011426707,-0.021239761,-0.018864103
10493_ZNF600_P1P2_ENSG00000189190,0.010428332,-0.021227356,-0.017803103
480_ARHGEF25_P1P2_ENSG00000240771,-0.0065891417,-0.021210799,-0.02484911
7108_RAPGEF1_ENST00000372190.3_ENSG00000107263,0.0059300987,-0.02120956,0.017741831
2842_FAM120B_P1P2_ENSG00000112584,-0.013181187,-0.021202235,-0.0063799554
3224_FUS_P1P2_ENSG00000089280,0.002623984,-0.021199876,-0.027585058
7159_RBM15B_P2_ENSG00000259956,0.016476542,-0.021173967,-0.029255023
11157_non-targeting_non-targeting_non-targeting,0.020118577,-0.021168863,0.0076525006
7399_RNFT2_P1P2_ENSG00000135119,0.016349118,-0.021113103,0.011979537
6568_POMGNT1_P1P2_ENSG00000085998,0.022519125,-0.021080704,-0.016385598
8907_TIGD2_P1P2_ENSG00000180346,-0.0012928655,-0.021080196,0.03065348
5876_NUDT8_P1P2_ENSG00000167799,0.014705742,-0.021035818,-0.002115482
9835_WDR66_P1P2_ENSG00000158023,0.01692848,-0.020981703,-0.0003357269
4911_MCTS1_P1P2_ENSG00000232119,0.03112698,-0.020953879,0.02698115
6018_P4HA1_P1P2_ENSG00000122884,0.01468302,-0.02091876,-0.0011304854
10915_non-targeting_non-targeting_non-targeting,-0.0010227826,-0.02091181,-0.017864605
6421_PLCD1_P1P2_ENSG00000187091,0.0017598626,-0.020852018,-0.01739456
4616_LMNA_P1P2_ENSG00000160789,0.009098149,-0.020832881,-0.011992556
5692_NKX2-3_P1P2_ENSG00000119919,0.014113961,-0.020812338,0.029626066
1436_CDK5RAP2_P1P2_ENSG00000136861,-0.0030846004,-0.020801803,-0.020678734
8172_SMIM12_P1P2_ENSG00000163866,0.022757666,-0.020791478,0.033230994
10250_ZNF267_P2_ENSG00000185947,-0.0005394114,-0.02078151,-0.013563943
1049_C1orf43_P1P2_ENSG00000143612,0.024280095,-0.020770377,-0.032306496
3894_HOXA5_P1P2_ENSG00000106004,0.0070136646,-0.020694794,-0.0032035722
972_C12orf76_P1P2_ENSG00000174456,-0.009140118,-0.020694738,0.0016942288
4702_LTA4H_P1P2_ENSG00000111144,0.013808904,-0.02069341,0.024529599
10858_non-targeting_non-targeting_non-targeting,-0.0018870403,-0.020668404,-0.049688663
10166_ZNF134_P1P2_ENSG00000213762,-0.010725992,-0.020666389,-0.04646265
9292_TRIP10_P1_ENSG00000125733,0.0039278422,-0.02066243,-0.0039308304
4170_IQCC_P1P2_ENSG00000160051,-0.0060210414,-0.020651564,0.00803253
4606_LLPH_P1P2_ENSG00000139233,-0.004023637,-0.020643452,-0.011338223
9393_TTC7B_P1P2_ENSG00000165914,-0.025746644,-0.020633115,-0.027097085
2452_EBF1_P1P2_ENSG00000164330,0.020660438,-0.020613637,-0.024728466
688_ATP7A_P1P2_ENSG00000165240,-0.0022188823,-0.020597287,-0.0056242784
9142_TNKS2_P1P2_ENSG00000107854,0.025304083,-0.020595716,-0.010530148
7593_RTTN_P1P2_ENSG00000176225,-0.002572923,-0.02057715,0.010073407
5215_MRPL33_P1P2_ENSG00000243147,-0.08305678,-0.020543002,-0.037848335
8504_STEAP1B_P1P2_ENSG00000105889,0.016168047,-0.020519543,-0.021491753
10860_non-targeting_non-targeting_non-targeting,-0.0063035283,-0.02047435,-0.008328112
9650_USP33_P1P2_ENSG00000077254,0.0070565534,-0.020472525,-0.013335305
10390_ZNF485_P1P2_ENSG00000198298,-0.009400036,-0.0204668,-0.008301874
6344_PIGS_P1_ENSG00000087111,-0.013878756,-0.020460937,0.014544672
787_BCAT1_P1P2_ENSG00000060982,0.0073870635,-0.02045449,-0.0017202742
7981_SLC25A11_P1P2_ENSG00000108528,-5.7791785e-05,-0.020450525,0.0025454168
10113_ZGLP1_P1P2_ENSG00000220201,-0.0016468525,-0.020424278,0.005721295
5778_NQO2_P1P2_ENSG00000124588,-0.015607538,-0.020399958,-8.9929e-05
1053_C1orf56_P1P2_ENSG00000143443,0.0075527686,-0.02038821,0.017486079
10413_ZNF514_P1_ENSG00000144026,0.025129871,-0.02036293,-0.00974141
6804_PRPS1_P1P2_ENSG00000147224,-0.0023391424,-0.020360848,-0.040704258
386_AP4M1_P1P2_ENSG00000221838,-0.009380761,-0.020358289,-0.008528542
4202_IRX5_P1P2_ENSG00000176842,-0.01907517,-0.020340204,-0.0051332074
10604_ZNF747_P1P2_ENSG00000169955,-0.02332377,-0.020328337,0.013708697
1950_CTSL_P1_ENSG00000135047,0.007181287,-0.020324893,-0.011686965
19_ABCA8_P1P2_ENSG00000141338,0.006808366,-0.020322017,-0.016945709
1393_CDC25B_P1P2_ENSG00000101224,-0.037360948,-0.020309307,0.037300386
7549_RRAGB_P1P2_ENSG00000083750,0.030028455,-0.020293504,-0.03391396
8148_SMARCC1_P1P2_ENSG00000173473,-0.086408116,-0.020279992,0.036406204
7162_RBM18_P1P2_ENSG00000119446,-0.03713125,-0.0202567,0.0042248433
5050_MIB1_P1P2_ENSG00000101752,0.017253667,-0.020242939,-0.0052676606
10662_ZNF829_P1P2_ENSG00000185869,0.068634115,-0.020241085,-0.055750474
2722_ERV3-1_P1P2_ENSG00000213462,0.007651836,-0.0202213,-0.02879559
11161_non-targeting_non-targeting_non-targeting,-0.0022328421,-0.020212851,-0.0126355775
6629_PPIL1_P1P2_ENSG00000137168,0.007909216,-0.020201076,0.022505445
1912_CSRP1_P1P2_ENSG00000159176,0.0064965584,-0.020199673,-0.008766
1363_CD33_P1P2_ENSG00000105383,0.01805003,-0.020199064,0.0044361567
10971_non-targeting_non-targeting_non-targeting,0.0073716324,-0.020185513,0.005707242
130_ADAM17_P1P2_ENSG00000151694,0.0104647335,-0.020162476,-0.008984062
586_ASNSD1_P1P2_ENSG00000138381,0.0033392748,-0.020129725,-0.0020645864
5184_MRAP2_P1P2_ENSG00000135324,0.018921934,-0.02009071,-0.03295374
9773_VSX2_P1P2_ENSG00000119614,0.02272694,-0.020046027,-0.0067138723
5960_OR7A17_ENST00000327462.2_ENSG00000185385,-0.0047918,-0.02003502,-0.044172578
9700_VAPA_P1P2_ENSG00000101558,0.00087220874,-0.0199658,-0.015426282
7882_SH3BP5_P2_ENSG00000131370,0.019938836,-0.01996531,-0.017938763
7182_RBM5_P1P2_ENSG00000003756,0.05534148,-0.019954734,-0.038024686
6326_PICK1_P1P2_ENSG00000100151,-0.034976196,-0.019952526,-0.007868162
8261_SOAT1_P1P2_ENSG00000057252,0.040308204,-0.019937683,0.0064201183
5986_OSGIN2_P1P2_ENSG00000164823,0.026374118,-0.019915389,-0.010238212
6192_PDP2_P1P2_ENSG00000172840,0.036634415,-0.019908924,-0.011425715
8847_TFDP3_P1P2_ENSG00000183434,0.015062126,-0.019899048,0.0042321933
10846_non-targeting_non-targeting_non-targeting,-0.0032120384,-0.019893134,-0.01768853
3206_FSCN1_P2_ENSG00000075618,0.011837076,-0.019890526,-0.024615714
9775_VTI1A_P1P2_ENSG00000151532,0.008896059,-0.019887611,-0.03796419
8782_TCF25_P1P2_ENSG00000141002,-0.023486104,-0.01988362,0.022423767
6361_PIKFYVE_P1P2_ENSG00000115020,-0.0015342655,-0.019883553,0.009845837
6399_PKN2_P1P2_ENSG00000065243,0.003890053,-0.019878559,0.024789862
2303_DNAJC7_P1P2_ENSG00000168259,-0.012726751,-0.019868886,-0.03156485
3202_FRMD8_P1P2_ENSG00000126391,-7.853675e-05,-0.019865744,-0.0011822041
10753_non-targeting_non-targeting_non-targeting,0.014905996,-0.019855907,-0.0020042097
7402_MRM3_P1P2_ENSG00000171861,0.006726638,-0.019849643,-0.017005095
2467_ECI1_P1P2_ENSG00000167969,0.015001081,-0.019848838,0.021383403
7591_RTN4IP1_P1P2_ENSG00000130347,-0.0027566564,-0.019848516,0.0060056048
6080_PARPBP_P1P2_ENSG00000185480,0.016248886,-0.019822588,-0.00051481376
8890_THOC5_P1P2_ENSG00000100296,0.048957188,-0.01981513,-0.042360313
1539_CFLAR_P2_ENSG00000003402,-0.0062760827,-0.019813072,0.0021642176
4099_ILF2_P1P2_ENSG00000143621,0.019257689,-0.019807454,0.021038735
10844_non-targeting_non-targeting_non-targeting,-0.012006176,-0.019795313,-0.039830286
607_ATF4_P1P2_ENSG00000128272,0.034286104,-0.019775433,0.012748295
4021_ID3_P1P2_ENSG00000117318,0.018547896,-0.019772992,-0.011108867
10629_ZNF780A_P1P2_ENSG00000197782,0.037150297,-0.019769508,-0.028977083
6343_PIGS_P2_ENSG00000087111,-0.0052459436,-0.01971273,0.032174744
4094_IL17RC_P1P2_ENSG00000163702,0.012434295,-0.01970596,-0.008527188
2078_DCTN6_P1P2_ENSG00000104671,0.012588233,-0.019695742,-0.00853169
7780_SELENOP_P1P2_ENSG00000250722,0.022440536,-0.019672304,-0.0066575026
4266_JUN_P1P2_ENSG00000177606,-0.0029009555,-0.019656498,0.0037575697
11007_non-targeting_non-targeting_non-targeting,0.0113309845,-0.019647539,-0.04344603
7702_SCO1_P1P2_ENSG00000133028,-0.016461117,-0.019640626,-0.030940972
10213_ZNF219_P1P2_ENSG00000165804,0.043708175,-0.019637445,-0.0030064909
11146_non-targeting_non-targeting_non-targeting,-0.004245604,-0.019633243,-0.0077410475
2433_DYRK2_P1P2_ENSG00000127334,0.00035679285,-0.019621305,0.001336944
9024_TMEM183A_P1P2_ENSG00000163444,-0.00017412117,-0.019610953,0.020722048
312_ANGPT1_P1P2_ENSG00000154188,-0.009787407,-0.019600142,0.0009323314
10322_ZNF384_P1P2_ENSG00000126746,-0.0022706508,-0.019589901,0.016555896
6258_PGK1_P1P2_ENSG00000102144,-0.059499335,-0.019572712,-0.05193853
11198_non-targeting_non-targeting_non-targeting,-0.0012439886,-0.019549675,-0.030068966
415_APOC1_P1P2_ENSG00000130208,-0.025213988,-0.01953538,-0.0062679173
6464_PLSCR3_P2_ENSG00000187838,-0.02358479,-0.019528052,0.0052275457
7677_SCAF8_P1P2_ENSG00000213079,-0.0076221675,-0.019488739,0.017986417
1091_C4orf36_P1_ENSG00000163633,-0.019632034,-0.019428134,-0.014034151
4981_MEST_P2_ENSG00000106484,0.03451939,-0.019410819,-0.024137737
6370_PIP4K2A_P1P2_ENSG00000150867,0.009172403,-0.019379538,0.007403745
6502_PNRC2_P1P2_ENSG00000189266,0.026760584,-0.019365111,-0.008332302
10651_ZNF808_P1_ENSG00000198482,0.0137046045,-0.019361962,0.007236046
